# scenario=step-free
t,iq_ref,iq,id,vd,vq,omega,theta_e,duty_a,duty_b,duty_c
0.0124,0.5,0.494636,0.00111977,-0.208076,3.8206,19.9574,1.22169,0.230396,0.769604,0.603417
0.01245,0.5,0.494636,0.00111995,-0.209062,3.82532,20.0468,1.23269,0.230743,0.769257,0.608749
0.0125,0.5,0.494636,0.00112014,-0.210048,3.83003,20.1362,1.24375,0.231129,0.768871,0.614104
0.01255,0.5,0.494637,0.00112033,-0.211034,3.83475,20.2257,1.25485,0.231553,0.768447,0.61948
0.0126,0.5,0.494637,0.00112053,-0.212021,3.83947,20.3151,1.266,0.232017,0.767983,0.624877
0.01265,0.5,0.494637,0.00112072,-0.213008,3.84418,20.4045,1.2772,0.232521,0.767479,0.630293
0.0127,0.5,0.494638,0.0011209,-0.213995,3.8489,20.4939,1.28845,0.233065,0.766935,0.635728
0.01275,0.5,0.494638,0.0011211,-0.214982,3.85361,20.5834,1.29975,0.23365,0.76635,0.641181
0.0128,0.5,0.494638,0.0011213,-0.215969,3.85833,20.6728,1.31109,0.234277,0.765723,0.646651
0.01285,0.5,0.494639,0.00112149,-0.216956,3.86304,20.7622,1.32249,0.234945,0.765055,0.652137
0.0129,0.5,0.494639,0.00112167,-0.217944,3.86776,20.8516,1.33394,0.235655,0.764345,0.657639
0.01295,0.5,0.494639,0.00112186,-0.218931,3.87247,20.941,1.34543,0.236408,0.763592,0.663154
0.013,0.5,0.494639,0.00112205,-0.21992,3.87718,21.0304,1.35698,0.237204,0.762796,0.668682
0.01305,0.5,0.49464,0.00112224,-0.220908,3.8819,21.1197,1.36857,0.238043,0.761957,0.674223
0.0131,0.5,0.49464,0.00112245,-0.221896,3.88661,21.2091,1.38021,0.238927,0.761073,0.679775
0.01315,0.5,0.494641,0.00112268,-0.222884,3.89132,21.2985,1.39191,0.239855,0.760145,0.685337
0.0132,0.5,0.494641,0.00112288,-0.223873,3.89604,21.3879,1.40365,0.240828,0.759172,0.690908
0.01325,0.5,0.494641,0.0011231,-0.224862,3.90075,21.4772,1.41544,0.241846,0.758154,0.696487
0.0133,0.5,0.494641,0.0011233,-0.225851,3.90546,21.5666,1.42728,0.24291,0.75709,0.702073
0.01335,0.5,0.494642,0.00112348,-0.226841,3.91017,21.656,1.43917,0.24402,0.75598,0.707664
0.0134,0.5,0.494642,0.00112367,-0.22783,3.91488,21.7453,1.45111,0.245177,0.754823,0.71326
0.01345,0.5,0.494642,0.00112389,-0.228819,3.9196,21.8347,1.4631,0.24638,0.75362,0.718859
0.0135,0.5,0.494643,0.00112402,-0.229809,3.92431,21.924,1.47513,0.247631,0.752369,0.72446
0.01355,0.5,0.494643,0.00112414,-0.230799,3.92902,22.0134,1.48722,0.248929,0.751071,0.730062
0.0136,0.5,0.494643,0.00112429,-0.231788,3.93373,22.1027,1.49935,0.250275,0.749725,0.735663
0.01365,0.5,0.494644,0.00112446,-0.232778,3.93844,22.192,1.51153,0.25167,0.74833,0.741262
0.0137,0.5,0.494644,0.00112463,-0.233768,3.94315,22.2814,1.52376,0.253113,0.746886,0.746858
0.01375,0.5,0.494644,0.00112482,-0.234758,3.94786,22.3707,1.53604,0.251078,0.741866,0.748922
0.0138,0.5,0.494645,0.00112501,-0.235749,3.95257,22.46,1.54838,0.249055,0.736759,0.750945
0.01385,0.5,0.494645,0.00112521,-0.23674,3.95728,22.5493,1.56075,0.247062,0.731582,0.752938
0.0139,0.5,0.494645,0.00112541,-0.23773,3.96199,22.6386,1.57318,0.245097,0.726334,0.754903
0.01395,0.5,0.494646,0.0011256,-0.238722,3.96669,22.7279,1.58566,0.243162,0.721015,0.756838
0.014,0.5,0.494646,0.00112579,-0.239713,3.9714,22.8172,1.59819,0.241258,0.715625,0.758742
0.01405,0.5,0.494646,0.00112601,-0.240704,3.97611,22.9065,1.61076,0.239386,0.710166,0.760614
0.0141,0.5,0.494646,0.00112621,-0.241696,3.98082,22.9958,1.62339,0.237547,0.704636,0.762453
0.01415,0.5,0.494647,0.00112641,-0.242688,3.98553,23.0851,1.63606,0.235741,0.699037,0.764259
0.0142,0.5,0.494647,0.00112661,-0.24368,3.99023,23.1744,1.64879,0.233969,0.693369,0.76603
0.01425,0.5,0.494647,0.00112681,-0.244672,3.99494,23.2637,1.66156,0.232233,0.687633,0.767767
0.0143,0.5,0.494648,0.00112701,-0.245664,3.99965,23.353,1.67438,0.230533,0.681828,0.769467
0.01435,0.5,0.494648,0.0011272,-0.246657,4.00435,23.4422,1.68725,0.22887,0.675955,0.77113
0.0144,0.5,0.494648,0.00112742,-0.247649,4.00906,23.5315,1.70017,0.227245,0.670015,0.772755
0.01445,0.5,0.494649,0.00112761,-0.248642,4.01376,23.6208,1.71314,0.225658,0.664009,0.774342
0.0145,0.5,0.494649,0.00112781,-0.249635,4.01847,23.71,1.72616,0.224111,0.657936,0.775889
0.01455,0.5,0.494649,0.00112801,-0.250628,4.02318,23.7993,1.73923,0.222605,0.651798,0.777395
0.0146,0.5,0.494649,0.00112821,-0.251622,4.02788,23.8885,1.75235,0.22114,0.645594,0.77886
0.01465,0.5,0.49465,0.0011284,-0.252615,4.03259,23.9778,1.76551,0.219717,0.639327,0.780283
0.0147,0.5,0.49465,0.0011286,-0.253609,4.03729,24.067,1.77873,0.218338,0.632995,0.781662
0.01475,0.5,0.49465,0.0011288,-0.254603,4.04199,24.1563,1.79199,0.217003,0.626601,0.782997
0.0148,0.5,0.494651,0.00112891,-0.255597,4.0467,24.2455,1.80531,0.215713,0.620145,0.784287
0.01485,0.5,0.494651,0.00112906,-0.256591,4.0514,24.3347,1.81867,0.214469,0.613628,0.785531
0.0149,0.5,0.494651,0.00112922,-0.257585,4.05611,24.4239,1.83208,0.213272,0.607051,0.786728
0.01495,0.5,0.494652,0.00112939,-0.258579,4.06081,24.5132,1.84554,0.212122,0.600414,0.787878
0.015,0.5,0.494652,0.00112957,-0.259573,4.06551,24.6024,1.85905,0.211021,0.593718,0.788979
0.01505,0.5,0.494652,0.00112977,-0.260568,4.07021,24.6916,1.87261,0.20997,0.586964,0.79003
0.0151,0.5,0.494653,0.00112996,-0.261563,4.07492,24.7808,1.88621,0.208969,0.580153,0.791031
0.01515,0.5,0.494653,0.00113017,-0.262558,4.07962,24.87,1.89987,0.20802,0.573287,0.79198
0.0152,0.5,0.494653,0.00113037,-0.263553,4.08432,24.9592,1.91357,0.207122,0.566365,0.792878
0.01525,0.5,0.494654,0.00113057,-0.264549,4.08902,25.0484,1.92733,0.206278,0.55939,0.793722
0.0153,0.5,0.494654,0.00113078,-0.265544,4.09372,25.1376,1.94113,0.205488,0.552362,0.794512
0.01535,0.5,0.494654,0.001131,-0.26654,4.09842,25.2267,1.95499,0.204752,0.545283,0.795248
0.0154,0.5,0.494655,0.00113121,-0.267536,4.10312,25.3159,1.96889,0.204072,0.538153,0.795928
0.01545,0.5,0.494655,0.00113142,-0.268533,4.10782,25.4051,1.98284,0.203449,0.530973,0.796551
0.0155,0.5,0.494655,0.0011316,-0.269529,4.11252,25.4943,1.99684,0.202884,0.523746,0.797116
0.01555,0.5,0.494656,0.00113172,-0.270526,4.11722,25.5834,2.01089,0.202376,0.516473,0.797624
0.0156,0.5,0.494656,0.00113186,-0.271522,4.12192,25.6726,2.02498,0.201928,0.509154,0.798072
0.01565,0.5,0.494656,0.00113204,-0.272518,4.12662,25.7618,2.03913,0.20154,0.501792,0.79846
0.0157,0.5,0.494656,0.00113223,-0.273515,4.13132,25.8509,2.05333,0.201212,0.494387,0.798788
0.01575,0.5,0.494657,0.00113243,-0.274512,4.13602,25.9401,2.06757,0.200947,0.486941,0.799053
0.0158,0.5,0.494657,0.00113263,-0.275509,4.14072,26.0292,2.08187,0.200744,0.479455,0.799256
0.01585,0.5,0.494657,0.00113283,-0.276507,4.14542,26.1183,2.09621,0.200604,0.471932,0.799396
0.0159,0.5,0.494658,0.00113305,-0.277505,4.15011,26.2075,2.1106,0.200528,0.464371,0.799472
0.01595,0.5,0.494658,0.00113325,-0.278502,4.15481,26.2966,2.12504,0.200517,0.456775,0.799483
0.016,0.5,0.494658,0.00113344,-0.2795,4.15951,26.3857,2.13953,0.200572,0.449146,0.799428
0.01605,0.5,0.494659,0.00113365,-0.280498,4.16421,26.4749,2.15407,0.200694,0.441486,0.799306
0.0161,0.5,0.494659,0.00113377,-0.281497,4.1689,26.564,2.16866,0.200883,0.433795,0.799117
0.01615,0.5,0.494659,0.00113393,-0.282495,4.1736,26.6531,2.1833,0.201139,0.426077,0.798861
0.0162,0.5,0.49466,0.00113409,-0.283493,4.1783,26.7422,2.19798,0.201465,0.418332,0.798535
0.01625,0.5,0.49466,0.00113429,-0.284492,4.18299,26.8313,2.21272,0.20186,0.410563,0.79814
0.0163,0.5,0.49466,0.00113449,-0.285491,4.18769,26.9204,2.2275,0.202325,0.40277,0.797675
0.01635,0.5,0.494661,0.0011347,-0.28649,4.19238,27.0095,2.24234,0.202861,0.394957,0.797139
0.0164,0.5,0.494661,0.00113491,-0.287489,4.19708,27.0986,2.25722,0.203469,0.387125,0.796531
0.01645,0.5,0.494661,0.00113512,-0.288489,4.20177,27.1877,2.27215,0.204149,0.379275,0.795851
0.0165,0.5,0.494661,0.00113532,-0.289488,4.20647,27.2767,2.28713,0.204902,0.371411,0.795098
0.01655,0.5,0.494662,0.00113552,-0.290488,4.21116,27.3658,2.30216,0.205729,0.363533,0.794271
0.0166,0.5,0.494662,0.00113564,-0.291488,4.21585,27.4549,2.31724,0.206629,0.355645,0.793371
0.01665,0.5,0.494662,0.00113582,-0.292488,4.22055,27.544,2.33236,0.207605,0.347749,0.792395
0.0167,0.5,0.494663,0.00113599,-0.293488,4.22524,27.633,2.34754,0.208656,0.339846,0.791344
0.01675,0.5,0.494663,0.00113617,-0.294488,4.22993,27.7221,2.36276,0.209783,0.331939,0.790217
0.0168,0.5,0.494663,0.00113636,-0.295489,4.23463,27.8111,2.37804,0.210986,0.32403,0.789014
0.01685,0.5,0.494664,0.00113656,-0.296489,4.23932,27.9002,2.39336,0.212267,0.31612,0.787733
0.0169,0.5,0.494664,0.00113677,-0.29749,4.24401,27.9892,2.40873,0.213625,0.308213,0.786375
0.01695,0.5,0.494664,0.00113698,-0.298491,4.2487,28.0783,2.42416,0.215061,0.30031,0.784939
0.017,0.5,0.494665,0.00113711,-0.299493,4.2534,28.1673,2.43963,0.216576,0.292415,0.783424
0.01705,0.5,0.494665,0.00113728,-0.300494,4.25809,28.2564,2.45514,0.218169,0.28453,0.781831
0.0171,0.5,0.494665,0.00113746,-0.301495,4.26278,28.3454,2.47071,0.219843,0.276657,0.780157
0.01715,0.5,0.494666,0.00113767,-0.302497,4.26747,28.4344,2.48633,0.221596,0.268798,0.778404
0.0172,0.5,0.494666,0.00113788,-0.303499,4.27216,28.5234,2.50199,0.223429,0.260957,0.776571
0.01725,0.5,0.494666,0.00113808,-0.304501,4.27685,28.6124,2.51771,0.225343,0.253134,0.774657
0.0173,0.5,0.494667,0.0011383,-0.305503,4.28154,28.7015,2.53347,0.227337,0.245334,0.772663
0.01735,0.5,0.494667,0.00113852,-0.306506,4.28623,28.7905,2.54929,0.229413,0.237558,0.770586
0.0174,0.5,0.494667,0.00113866,-0.307508,4.29092,28.8795,2.56515,0.232451,0.230691,0.769309
0.01745,0.5,0.494667,0.00113882,-0.308511,4.29561,28.9685,2.58106,0.239669,0.227951,0.772049
0.0175,0.5,0.494668,0.00113898,-0.309513,4.3003,29.0575,2.59702,0.246993,0.225269,0.774731
0.01755,0.5,0.494668,0.00113918,-0.310516,4.30499,29.1465,2.61303,0.254423,0.222646,0.777354
0.0176,0.5,0.494668,0.00113937,-0.311519,4.30968,29.2354,2.62908,0.261957,0.220084,0.779916
0.01765,0.5,0.494669,0.00113957,-0.312523,4.31436,29.3244,2.64519,0.269594,0.217582,0.782418
0.0177,0.5,0.494669,0.00113979,-0.313526,4.31905,29.4134,2.66135,0.277334,0.215145,0.784855
0.01775,0.5,0.494669,0.00113992,-0.31453,4.32374,29.5024,2.67755,0.285174,0.212771,0.787229
0.0178,0.5,0.49467,0.0011401,-0.315534,4.32843,29.5913,2.6938,0.293113,0.210465,0.789535
0.01785,0.5,0.49467,0.00114029,-0.316538,4.33311,29.6803,2.71011,0.30115,0.208225,0.791775
0.0179,0.5,0.49467,0.00114047,-0.317542,4.3378,29.7692,2.72646,0.309284,0.206055,0.793945
0.01795,0.5,0.494671,0.00114068,-0.318546,4.34249,29.8582,2.74286,0.317512,0.203955,0.796045
0.018,0.5,0.494671,0.00114089,-0.319551,4.34717,29.9472,2.75931,0.325834,0.201927,0.798073
0.01805,0.5,0.494671,0.00114108,-0.320555,4.35186,30.0361,2.7758,0.334248,0.199973,0.800027
0.0181,0.5,0.494672,0.00114128,-0.32156,4.35654,30.125,2.79235,0.342751,0.198093,0.801907
0.01815,0.5,0.494672,0.0011415,-0.322565,4.36123,30.214,2.80895,0.351342,0.19629,0.80371
0.0182,0.5,0.494672,0.00114169,-0.32357,4.36591,30.3029,2.82559,0.36002,0.194564,0.805436
0.01825,0.5,0.494672,0.00114181,-0.324576,4.3706,30.3918,2.84228,0.368783,0.192917,0.807083
0.0183,0.5,0.494673,0.00114196,-0.325581,4.37529,30.4808,2.85903,0.377626,0.191351,0.808649
0.01835,0.5,0.494673,0.00114215,-0.326586,4.37997,30.5697,2.87582,0.386551,0.189867,0.810133
0.0184,0.5,0.494673,0.00114235,-0.327592,4.38465,30.6586,2.89266,0.395554,0.188466,0.811534
0.01845,0.5,0.494674,0.00114256,-0.328598,4.38934,30.7475,2.90955,0.404633,0.187149,0.812851
0.0185,0.5,0.494674,0.00114279,-0.329604,4.39402,30.8364,2.92649,0.413785,0.185918,0.814082
0.01855,0.5,0.494674,0.00114293,-0.330611,4.3987,30.9253,2.94347,0.42301,0.184774,0.815226
0.0186,0.5,0.494675,0.0011431,-0.331617,4.40339,31.0142,2.96051,0.432303,0.183719,0.816281
0.01865,0.5,0.494675,0.00114329,-0.332624,4.40807,31.1031,2.97759,0.441663,0.182753,0.817247
0.0187,0.5,0.494675,0.00114348,-0.33363,4.41275,31.192,2.99473,0.451088,0.181879,0.818121
0.01875,0.5,0.494676,0.00114371,-0.334637,4.41743,31.2809,3.01191,0.460574,0.181097,0.818903
0.0188,0.5,0.494676,0.00114391,-0.335645,4.42212,31.3698,3.02914,0.47012,0.180409,0.819591
0.01885,0.5,0.494676,0.00114404,-0.336652,4.4268,31.4586,3.04642,0.479721,0.179815,0.820185
0.0189,0.5,0.494677,0.00114421,-0.337659,4.43148,31.5475,3.06375,0.489377,0.179317,0.820683
0.01895,0.5,0.494677,0.00114439,-0.338666,4.43616,31.6364,3.08113,0.499083,0.178917,0.821083
0.019,0.5,0.494677,0.00114458,-0.339674,4.44084,31.7252,3.09855,0.508837,0.178614,0.821386
0.01905,0.5,0.494678,0.00114479,-0.340682,4.44552,31.8141,3.11603,0.518637,0.178411,0.821589
0.0191,0.5,0.494678,0.00114496,-0.34169,4.4502,31.9029,3.13355,0.528479,0.178309,0.821691
0.01915,0.5,0.494678,0.00114513,-0.342698,4.45488,31.9918,3.15113,0.53836,0.178308,0.821692
0.0192,0.5,0.494678,0.00114531,-0.343707,4.45956,32.0806,3.16875,0.548277,0.17841,0.82159
0.01925,0.5,0.494679,0.00114551,-0.344715,4.46424,32.1695,3.18642,0.558226,0.178616,0.821384
0.0193,0.5,0.494679,0.00114574,-0.345724,4.46892,32.2583,3.20414,0.568206,0.178926,0.821074
0.01935,0.5,0.494679,0.00114594,-0.346733,4.4736,32.3472,3.22191,0.578212,0.179341,0.820659
0.0194,0.5,0.49468,0.00114609,-0.347742,4.47828,32.436,3.23973,0.588241,0.179864,0.820136
0.01945,0.5,0.49468,0.00114627,-0.348751,4.48295,32.5248,3.2576,0.598288,0.180493,0.819507
0.0195,0.5,0.49468,0.00114646,-0.349761,4.48763,32.6136,3.27551,0.608353,0.181231,0.818769
0.01955,0.5,0.494681,0.00114668,-0.35077,4.49231,32.7024,3.29348,0.618429,0.182078,0.817922
0.0196,0.5,0.494681,0.00114686,-0.35178,4.49699,32.7912,3.31149,0.628515,0.183035,0.816965
0.01965,0.5,0.494681,0.00114699,-0.35279,4.50166,32.88,3.32955,0.638607,0.184103,0.815897
0.0197,0.5,0.494682,0.00114718,-0.353799,4.50634,32.9688,3.34766,0.648699,0.185282,0.814718
0.01975,0.5,0.494682,0.00114738,-0.35481,4.51102,33.0577,3.36582,0.65879,0.186573,0.813428
0.0198,0.5,0.494682,0.0011476,-0.35582,4.51569,33.1465,3.38403,0.668874,0.187976,0.812024
0.01985,0.5,0.494682,0.0011478,-0.356831,4.52037,33.2352,3.40229,0.67895,0.189493,0.810507
0.0199001,0.5,0.494683,0.00114796,-0.357842,4.52505,33.324,3.42059,0.689011,0.191124,0.808876
0.0199501,0.5,0.494683,0.00114814,-0.358852,4.52972,33.4128,3.43895,0.699055,0.192869,0.807131
0.0200001,0.5,0.494683,0.00114833,-0.359863,4.5344,33.5015,3.45735,0.709077,0.194729,0.805271
0.0200501,0.5,0.494684,0.00114853,-0.360875,4.53907,33.5903,3.47581,0.719074,0.196704,0.803296
0.0201001,0.5,0.494684,0.00114865,-0.361886,4.54375,33.6791,3.49431,0.729041,0.198794,0.801206
0.0201501,0.5,0.494684,0.00114882,-0.362897,4.54842,33.7679,3.51286,0.738974,0.201001,0.798999
0.0202001,0.5,0.494685,0.00114903,-0.363909,4.55309,33.8566,3.53146,0.748869,0.203324,0.796676
0.0202501,0.5,0.494685,0.00114924,-0.36492,4.55777,33.9454,3.5501,0.758721,0.205763,0.794237
0.0203001,0.5,0.494685,0.00114947,-0.365933,4.56244,34.0341,3.5688,0.768528,0.208319,0.791681
0.0203501,0.5,0.494686,0.0011496,-0.366945,4.56712,34.1229,3.58755,0.778284,0.210992,0.789008
0.0204001,0.5,0.494686,0.00114977,-0.367957,4.57179,34.2116,3.60634,0.787101,0.212899,0.785336
0.0204501,0.5,0.494686,0.00114995,-0.368969,4.57646,34.3003,3.62518,0.790468,0.209532,0.776156
0.0205001,0.5,0.494687,0.00115017,-0.369982,4.58113,34.389,3.64408,0.793745,0.206255,0.766832
0.0205501,0.5,0.494687,0.00115034,-0.370995,4.58581,34.4778,3.66302,0.796929,0.203071,0.757367
0.0206001,0.5,0.494687,0.00115051,-0.372008,4.59048,34.5665,3.68201,0.800018,0.199982,0.747764
0.0206501,0.5,0.494687,0.00115071,-0.373021,4.59515,34.6552,3.70104,0.803011,0.196989,0.738025
0.0207001,0.5,0.494688,0.00115093,-0.374034,4.59982,34.744,3.72013,0.805904,0.194096,0.728153
0.0207501,0.5,0.494688,0.00115115,-0.375048,4.60449,34.8327,3.73927,0.808696,0.191304,0.718149
0.0208001,0.5,0.494688,0.00115127,-0.376062,4.60916,34.9214,3.75845,0.811385,0.188615,0.708017
0.0208501,0.5,0.494689,0.00115144,-0.377075,4.61383,35.01,3.77769,0.813968,0.186032,0.697761
0.0209001,0.5,0.494689,0.00115163,-0.378089,4.6185,35.0987,3.79697,0.816445,0.183555,0.687383
0.0209501,0.5,0.494689,0.00115184,-0.379103,4.62317,35.1874,3.8163,0.818811,0.181189,0.676886
0.0210001,0.5,0.49469,0.00115199,-0.380117,4.62784,35.2761,3.83568,0.821066,0.178934,0.666273
0.0210501,0.5,0.49469,0.00115219,-0.381131,4.63251,35.3648,3.85511,0.823208,0.176792,0.655549
0.0211001,0.5,0.49469,0.00115238,-0.382146,4.63718,35.4535,3.87459,0.825234,0.174766,0.644715
0.0211501,0.5,0.494691,0.00115263,-0.383161,4.64185,35.5422,3.89411,0.827142,0.172858,0.633776
0.0212001,0.5,0.494691,0.00115278,-0.384176,4.64652,35.6308,3.91369,0.828932,0.171068,0.622735
0.0212501,0.5,0.494691,0.00115292,-0.385191,4.65119,35.7195,3.93331,0.8306,0.1694,0.611596
0.0213001,0.5,0.494692,0.00115312,-0.386206,4.65586,35.8081,3.95298,0.832145,0.167855,0.600363
0.0213501,0.5,0.494692,0.00115332,-0.387221,4.66052,35.8968,3.97271,0.833565,0.166435,0.58904
0.0214001,0.5,0.494692,0.00115349,-0.388237,4.66519,35.9854,3.99248,0.834859,0.165141,0.57763
0.0214501,0.5,0.494693,0.00115364,-0.389253,4.66986,36.0741,4.01229,0.836024,0.163976,0.566139
0.0215001,0.5,0.494693,0.00115386,-0.390268,4.67452,36.1628,4.03216,0.837059,0.162941,0.554569
0.0215501,0.5,0.494693,0.0011541,-0.391284,4.67919,36.2514,4.05208,0.837963,0.162037,0.542926
0.0216001,0.5,0.494693,0.00115426,-0.392301,4.68386,36.34,4.07204,0.838733,0.161267,0.531213
0.0216501,0.5,0.494694,0.00115444,-0.393317,4.68852,36.4286,4.09206,0.839368,0.160632,0.519436
0.0217001,0.5,0.494694,0.00115464,-0.394334,4.69319,36.5173,4.11212,0.839867,0.160133,0.507599
0.0217501,0.5,0.494694,0.00115486,-0.39535,4.69785,36.6059,4.13223,0.840228,0.159772,0.495706
0.0218001,0.5,0.494695,0.00115498,-0.396367,4.70252,36.6945,4.15239,0.84045,0.15955,0.483762
0.0218501,0.5,0.494695,0.00115513,-0.397384,4.70719,36.7831,4.1726,0.840531,0.15947,0.471772
0.0219001,0.5,0.494695,0.00115531,-0.398401,4.71185,36.8717,4.19286,0.840469,0.159531,0.459742
0.0219501,0.5,0.494696,0.00115551,-0.399418,4.71651,36.9603,4.21316,0.840265,0.159735,0.447675
0.0220001,0.5,0.494696,0.00115565,-0.400436,4.72118,37.049,4.23352,0.839916,0.160084,0.435578
0.0220501,0.5,0.494696,0.00115584,-0.401453,4.72584,37.1375,4.25392,0.839422,0.160578,0.423455
0.0221001,0.5,0.494697,0.00115606,-0.402471,4.73051,37.2261,4.27438,0.838781,0.161219,0.411311
0.0221501,0.5,0.494697,0.0011562,-0.403489,4.73517,37.3147,4.29488,0.837991,0.162009,0.399153
0.0222001,0.5,0.494697,0.00115638,-0.404507,4.73983,37.4033,4.31543,0.837054,0.162946,0.386985
0.0222501,0.5,0.494698,0.00115657,-0.405525,4.74449,37.4918,4.33602,0.835966,0.164034,0.374813
0.0223001,0.5,0.494698,0.00115678,-0.406544,4.74916,37.5804,4.35667,0.834728,0.165272,0.362642
0.0223501,0.5,0.494698,0.00115697,-0.407563,4.75382,37.669,4.37737,0.833339,0.166661,0.350479
0.0224001,0.5,0.494698,0.00115718,-0.408581,4.75848,37.7576,4.39811,0.831798,0.168202,0.338329
0.0224501,0.5,0.494699,0.00115742,-0.4096,4.76314,37.8461,4.41891,0.830104,0.169896,0.326197
0.0225001,0.5,0.494699,0.00115757,-0.41062,4.76781,37.9347,4.43975,0.828257,0.171743,0.314089
0.0225501,0.5,0.494699,0.00115774,-0.411639,4.77247,38.0232,4.46064,0.826257,0.173743,0.302013
0.0226001,0.5,0.4947,0.00115793,-0.412658,4.77713,38.1118,4.48158,0.824102,0.175898,0.289972
0.0226501,0.5,0.4947,0.00115814,-0.413678,4.78179,38.2003,4.50257,0.821793,0.178207,0.277974
0.0227001,0.5,0.4947,0.00115825,-0.414698,4.78645,38.2888,4.5236,0.819329,0.180671,0.266025
0.0227501,0.5,0.494701,0.00115843,-0.415718,4.79111,38.3774,4.54469,0.81671,0.18329,0.25413
0.0228001,0.5,0.494701,0.00115863,-0.416737,4.79577,38.4659,4.56582,0.813936,0.186064,0.242297
0.0228501,0.5,0.494701,0.00115878,-0.417758,4.80043,38.5544,4.58701,0.811007,0.188993,0.23053
0.0229001,0.5,0.494702,0.00115896,-0.418778,4.80509,38.643,4.60824,0.807924,0.192076,0.218837
0.0229501,0.5,0.494702,0.00115918,-0.419798,4.80975,38.7315,4.62952,0.804685,0.195315,0.207224
0.0230001,0.5,0.494702,0.00115936,-0.420819,4.8144,38.82,4.65085,0.802798,0.200214,0.197202
0.0230501,0.5,0.494703,0.00115951,-0.42184,4.81906,38.9085,4.67223,0.806741,0.211252,0.193259
0.0231001,0.5,0.494703,0.0011597,-0.422861,4.82372,38.997,4.69365,0.810558,0.222472,0.189442
0.0231501,0.5,0.494703,0.0011599,-0.423882,4.82838,39.0855,4.71513,0.814246,0.233869,0.185754
0.0232001,0.5,0.494704,0.00116004,-0.424904,4.83304,39.174,4.73665,0.817801,0.245439,0.182199
0.0232501,0.5,0.494704,0.00116026,-0.425925,4.83769,39.2625,4.75822,0.821221,0.257178,0.178779
0.0233001,0.5,0.494704,0.00116052,-0.426947,4.84235,39.351,4.77984,0.824502,0.269081,0.175498
0.0233501,0.5,0.494704,0.00116067,-0.427969,4.84701,39.4394,4.80151,0.827643,0.281145,0.172357
0.0234001,0.5,0.494705,0.00116085,-0.428991,4.85166,39.5279,4.82323,0.83064,0.293364,0.16936
0.0234501,0.5,0.494705,0.00116105,-0.430013,4.85632,39.6164,4.845,0.83349,0.305733,0.16651
0.0235001,0.5,0.494705,0.00116118,-0.431036,4.86098,39.7048,4.86682,0.836191,0.318248,0.163809
0.0235501,0.5,0.494706,0.00116134,-0.432058,4.86563,39.7933,4.88868,0.83874,0.330902,0.16126
0.0236001,0.5,0.494706,0.00116153,-0.43308,4.87029,39.8818,4.91059,0.841135,0.343692,0.158865
0.0236501,0.5,0.494706,0.00116172,-0.434103,4.87494,39.9702,4.93255,0.843372,0.356611,0.156628
0.0237001,0.5,0.494707,0.00116187,-0.435126,4.8796,40.0587,4.95457,0.84545,0.369654,0.15455
0.0237501,0.5,0.494707,0.00116205,-0.436149,4.88425,40.1471,4.97662,0.847366,0.382816,0.152634
0.0238001,0.5,0.494707,0.0011623,-0.437172,4.8889,40.2356,4.99873,0.849117,0.396089,0.150883
0.0238501,0.5,0.494707,0.00116247,-0.438196,4.89356,40.324,5.02089,0.850702,0.409469,0.149298
0.0239001,0.5,0.494708,0.00116267,-0.439219,4.89821,40.4124,5.04309,0.852117,0.42295,0.147883
0.0239501,0.5,0.494708,0.00116285,-0.440243,4.90287,40.5008,5.06535,0.853362,0.436525,0.146638
0.0240001,0.5,0.494709,0.00116299,-0.441267,4.90752,40.5893,5.08765,0.854434,0.450187,0.145566
0.0240501,0.5,0.494709,0.00116321,-0.442291,4.91217,40.6777,5.11,0.85533,0.463929,0.14467
0.0241001,0.5,0.494709,0.0011634,-0.443315,4.91682,40.7661,5.1324,0.856049,0.477747,0.143951
0.0241501,0.5,0.494709,0.00116355,-0.44434,4.92148,40.8545,5.15485,0.856589,0.491633,0.143411
0.0242001,0.5,0.49471,0.00116374,-0.445364,4.92613,40.9429,5.17734,0.856948,0.505579,0.143052
0.0242501,0.5,0.49471,0.00116397,-0.446389,4.93078,41.0313,5.19989,0.857125,0.519578,0.142875
0.0243001,0.5,0.49471,0.00116408,-0.447414,4.93543,41.1197,5.22248,0.857117,0.533625,0.142883
0.0243501,0.5,0.494711,0.00116428,-0.448439,4.94008,41.2081,5.24513,0.856924,0.547711,0.143076
0.0244001,0.5,0.494711,0.00116445,-0.449464,4.94474,41.2965,5.26782,0.856544,0.561829,0.143456
0.0244501,0.5,0.494711,0.00116464,-0.450489,4.94939,41.3849,5.29056,0.855976,0.575971,0.144024
0.0245001,0.5,0.494712,0.00116484,-0.451515,4.95404,41.4733,5.31335,0.855217,0.590131,0.144783
0.0245501,0.5,0.494712,0.00116506,-0.452541,4.95869,41.5616,5.33618,0.854268,0.6043,0.145732
0.0246001,0.5,0.494712,0.00116522,-0.453567,4.96334,41.65,5.35907,0.853127,0.61847,0.146873
