# scenario=haptic-endstops
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
0.289992,1.44195,4.20273,1.46519,-0.00420273,0.00697414,-0.0530647,-0.0514729
0.290992,1.44655,4.30907,1.46931,-0.00430907,0.00682976,-0.0544075,-0.052819
0.291992,1.44962,3.98161,1.47342,-0.00398161,0.00714276,-0.0502728,-0.0526829
0.292992,1.45422,4.11922,1.47753,-0.00411922,0.00699273,-0.0520104,-0.053625
0.293993,1.45882,4.2475,1.48162,-0.0042475,0.00683996,-0.05363,-0.0520479
0.294993,1.46189,3.93621,1.4857,-0.00393621,0.00714455,-0.0496996,-0.0520477
0.295993,1.46649,4.08575,1.48978,-0.00408575,0.00698615,-0.0515877,-0.0531519
0.296993,1.47109,4.22282,1.49384,-0.00422282,0.0068249,-0.0533184,-0.0516973
0.297993,1.47416,3.91801,1.4979,-0.00391801,0.00712101,-0.0494698,-0.0517876
0.298993,1.47876,4.07233,1.50194,-0.00407233,0.00695411,-0.0514183,-0.0529581
0.299994,1.48336,4.21292,1.50598,-0.00421292,0.00678438,-0.0531934,-0.0515522
0.300994,1.48643,3.91071,1.51,-0.00391071,0.00707195,-0.0493777,-0.051678
0.301994,1.49103,4.09375,1.51402,-0.00409375,0.00689646,-0.0516888,-0.0499284
0.302994,1.49564,4.22872,1.51803,-0.00422872,0.00671811,-0.0533929,-0.0516695
0.303994,1.4987,3.92236,1.52203,-0.00392236,0.0069971,-0.0495247,-0.0518267
0.304994,1.50331,4.10234,1.52602,-0.00410234,0.00681295,-0.0517972,-0.0500381
0.305995,1.50637,3.82917,1.52999,-0.00382917,0.00708622,-0.0483482,-0.0505313
0.306995,1.51098,3.9831,1.53396,-0.0039831,0.00689628,-0.0502916,-0.0524179
0.307995,1.51558,4.14712,1.53792,-0.00414712,0.00670348,-0.0523627,-0.0506417
0.308995,1.51865,3.8622,1.54187,-0.0038622,0.00696795,-0.0487651,-0.0509808
0.309995,1.52325,4.05798,1.54581,-0.00405798,0.00676929,-0.0512371,-0.049406
0.310995,1.52631,3.79646,1.54974,-0.00379646,0.00702792,-0.0479351,-0.0500615
0.311996,1.53092,3.95898,1.55366,-0.00395898,0.0068234,-0.0499871,-0.0520674
0.312996,1.53552,4.12934,1.55757,-0.00412934,0.00661597,-0.0521381,-0.0503787
0.313996,1.53859,3.84908,1.56147,-0.00384908,0.00686574,-0.0485995,-0.0507817
0.314996,1.54319,4.04831,1.56536,-0.00404831,0.00665242,-0.051115,-0.0492536
0.315996,1.54626,3.78933,1.56924,-0.00378933,0.00689621,-0.0478451,-0.0499427
0.316996,1.55086,4.00425,1.57312,-0.00400425,0.00667691,-0.0505588,-0.0486345
0.317997,1.55393,3.75685,1.57698,-0.00375685,0.00691481,-0.047435,-0.0494865
0.318997,1.55853,3.9803,1.58083,-0.0039803,0.00668954,-0.0502563,-0.0482979
0.319997,1.56313,4.14507,1.58467,-0.00414507,0.00646123,-0.0523367,-0.050453
0.320997,1.5662,3.86068,1.5885,-0.00386068,0.00669018,-0.0487459,-0.0509138
0.321997,1.5708,4.05686,1.59232,-0.0852003,0.0064559,-1.07576,-0.0493472
0.322997,1.57233,3.36902,1.59613,-0.0730566,0.00713897,-0.922432,-0.945095
0.323998,1.57233,2.48417,1.59993,-0.0544747,0.00827916,-0.687812,-0.761875
0.324998,1.56927,1.00062,1.60372,-0.00100062,0.0103368,-0.0126341,-0.453554
0.325998,1.5662,-0.0664755,1.6075,6.64755e-05,0.0123913,0.000839337,-0.0215377
0.326998,1.56313,-0.830978,1.61127,0.000830978,0.0144429,0.0104921,0.00452492
0.327998,1.56006,-1.42149,1.61503,0.00142149,0.0164913,0.0179482,0.010312
0.328998,1.56006,-1.04815,1.61878,0.00104815,0.0176164,0.0132342,0.0116098
0.329999,1.56006,-0.747637,1.62252,0.000747637,0.0187383,0.00943986,0.00930288
0.330999,1.56006,-0.551274,1.62625,0.000551274,0.0198571,0.00696054,0.00540211
0.331999,1.5616,-0.0050866,1.62997,5.0866e-06,0.0205127,6.42247e-05,-0.000919481
0.332999,1.56466,0.827343,1.63368,-0.000827343,0.020705,-0.0104463,-0.00702911
0.333999,1.56773,1.44114,1.63738,-0.00144114,0.0208943,-0.0181962,-0.0155403
0.334999,1.57233,2.32035,1.64107,-0.0510345,0.0206201,-0.644375,-0.28346
0.336,1.5754,2.51521,1.64475,-0.0597286,0.0208031,-0.754149,-0.719605
0.337,1.57847,2.66337,1.64841,-0.067442,0.020983,-0.85154,-0.757499
0.338,1.57694,1.51043,1.65207,-0.0409292,0.0225404,-0.516782,-0.723134
0.339,1.5754,0.660299,1.65572,-0.0207755,0.0240946,-0.262316,-0.455103
0.34,1.57387,0.0334506,1.65935,-0.00531068,0.0256456,-0.067054,-0.241296
0.341,1.57233,-0.42876,1.66298,0.00669672,0.0271936,0.0845545,-0.0755618
0.342001,1.57387,0.137276,1.66659,-0.00749101,0.0278179,-0.0945835,0.0546422
0.343001,1.57387,0.101221,1.6702,-0.00673386,0.0288993,-0.0850235,-0.0858183
0.344001,1.57694,0.856598,1.67379,-0.0271987,0.0290572,-0.343418,-0.283624
0.345001,1.57847,1.00929,1.67738,-0.0327062,0.0296721,-0.412957,-0.423083
0.346001,1.58154,1.52617,1.68095,-0.0481626,0.0298236,-0.608113,-0.567739
0.347001,1.58307,1.55195,1.68451,-0.051005,0.0304321,-0.644002,-0.612283
0.348002,1.58307,1.14434,1.68806,-0.0424452,0.0314976,-0.535924,-0.570295
0.349002,1.58307,0.843784,1.69161,-0.0361335,0.0325599,-0.456231,-0.485278
0.350002,1.58154,0.168744,1.69514,-0.0196567,0.0340793,-0.248191,-0.419878
0.351002,1.58154,0.124424,1.69866,-0.018726,0.0351351,-0.23644,-0.249305
0.352002,1.58307,0.493144,1.70216,-0.0287701,0.0357276,-0.363259,-0.342503
0.353002,1.58307,0.363623,1.70566,-0.0260502,0.0367771,-0.328916,-0.340797
0.354003,1.58461,0.645789,1.70915,-0.0342766,0.0373631,-0.432786,-0.435032
0.355003,1.58614,0.877575,1.71263,-0.0414451,0.0379459,-0.523297,-0.512834
0.356003,1.58767,1.10051,1.71609,-0.0484277,0.0385254,-0.611461,-0.482581
0.357003,1.58767,0.811468,1.71955,-0.0423578,0.0395619,-0.534821,-0.556208
0.358003,1.58767,0.59834,1.72299,-0.0378822,0.0405951,-0.47831,-0.498745
0.359003,1.58921,0.842589,1.72642,-0.0453124,0.0411649,-0.572126,-0.561477
0.360004,1.58921,0.621288,1.72985,-0.040665,0.0421915,-0.513447,-0.533016
0.361004,1.58921,0.45811,1.73326,-0.0372383,0.0432149,-0.470181,-0.486642
0.362004,1.58921,0.33779,1.73666,-0.0347116,0.044235,-0.438278,-0.451014
0.363004,1.58921,0.249072,1.74005,-0.0328485,0.0452519,-0.414754,-0.424792
0.364004,1.59074,0.637079,1.74343,-0.0432976,0.0458052,-0.546687,-0.405445
0.365004,1.59074,0.469754,1.74679,-0.0397838,0.0468154,-0.502321,-0.513328
0.366005,1.59228,0.701718,1.75015,-0.046956,0.0473621,-0.592879,-0.605801
0.367005,1.59381,0.895085,1.7535,-0.0533177,0.0479055,-0.673203,-0.682376
0.368005,1.59381,0.659997,1.75683,-0.0483809,0.0489058,-0.610869,-0.632358
0.369005,1.59534,0.864322,1.76015,-0.0549727,0.0494425,-0.694099,-0.702803
0.370005,1.59534,0.637313,1.76346,-0.0502055,0.0504361,-0.633907,-0.654733
0.371005,1.59534,0.469926,1.76677,-0.0466904,0.0514264,-0.589525,-0.606472
0.372006,1.59534,0.346503,1.77006,-0.0440985,0.0524133,-0.556799,-0.569714
0.373006,1.59534,0.255496,1.77333,-0.0421873,0.0533968,-0.532668,-0.542763
0.374006,1.59534,0.188391,1.7766,-0.0407781,0.054377,-0.514875,-0.522963
0.375006,1.59688,0.494254,1.77986,-0.0495022,0.0548937,-0.625028,-0.631823
0.376006,1.59841,0.76584,1.7831,-0.0575065,0.0554069,-0.726092,-0.712406
0.377006,1.59995,1.01812,1.78634,-0.0651054,0.0559168,-0.822038,-0.690389
0.378007,1.59995,0.750718,1.78956,-0.0594899,0.0568834,-0.751135,-0.77043
0.379007,1.60148,1.00697,1.79277,-0.0671722,0.0573865,-0.848134,-0.717592
0.380007,1.60148,0.742496,1.79597,-0.0616182,0.0583465,-0.778008,-0.797043
0.381007,1.60148,0.547484,1.79916,-0.057523,0.059303,-0.7263,-0.745416
0.382007,1.60148,0.403691,1.80233,-0.0545033,0.060256,-0.688173,-0.702951
0.383007,1.60148,0.297664,1.8055,-0.0522767,0.0612057,-0.66006,-0.67133
0.384008,1.60148,0.219484,1.80865,-0.050635,0.0621519,-0.63933,-0.648208
0.385008,1.60148,0.161838,1.8118,-0.0494244,0.0630947,-0.624045,-0.631215
0.386008,1.60301,0.474675,1.81493,-0.058295,0.0635739,-0.736047,-0.742144
0.387008,1.60455,0.727673,1.81805,-0.0659089,0.0640496,-0.832183,-0.836049
0.388008,1.60608,0.963174,1.82116,-0.0731554,0.0645219,-0.923679,-0.876058
0.389008,1.60608,0.710202,1.82425,-0.067843,0.0654509,-0.856603,-0.877157
0.390009,1.60608,0.523672,1.82734,-0.0639258,0.0663765,-0.807144,-0.825099
0.391009,1.60762,0.741475,1.83041,-0.0708007,0.0668385,-0.893948,-0.908033
0.392009,1.60762,0.546731,1.83347,-0.0667111,0.0677571,-0.842311,-0.861087
0.393009,1.60762,0.403135,1.83652,-0.0636956,0.0686723,-0.804237,-0.818962
0.394009,1.60762,0.297254,1.83956,-0.0614721,0.0695839,-0.776162,-0.78732
0.395009,1.60762,0.219182,1.84259,-0.0598325,0.0704922,-0.755461,-0.764207
0.39601,1.60762,0.161615,1.84561,-0.0586236,0.0713969,-0.740197,-0.74723
0.39701,1.60915,0.496837,1.84861,-0.0679643,0.0718379,-0.858135,-0.85544
0.39801,1.61068,0.792965,1.8516,-0.076484,0.0722754,-0.965706,-0.912824
0.39901,1.61068,0.584698,1.85458,-0.0721103,0.0731696,-0.910484,-0.927151
0.40001,1.61222,0.786473,1.85755,-0.0786486,0.0736001,-0.993038,-1.0083
0.40101,1.61222,0.57991,1.86051,-0.0743108,0.0744872,-0.938267,-0.957411
0.402011,1.61222,0.4276,1.86345,-0.0711123,0.0753709,-0.897882,-0.912935
0.403011,1.61375,0.741913,1.86639,-0.0800138,0.0757908,-1.01028,-0.956751
0.404011,1.61375,0.547054,1.86931,-0.0759218,0.0766673,-0.958608,-0.974023
0.405011,1.61375,0.403374,1.87222,-0.0729045,0.0775404,-0.920511,-0.934819
0.406011,1.61375,0.29743,1.87512,-0.0706797,0.0784098,-0.89242,-0.903499
0.407011,1.61375,0.219312,1.878,-0.0690392,0.0792757,-0.871707,-0.880395
0.408012,1.61375,0.161711,1.88088,-0.0678296,0.0801381,-0.856434,-0.863405
0.409012,1.61529,0.520637,1.88374,-0.077668,0.0805367,-0.980656,-0.959802
0.410012,1.61682,0.810515,1.88659,-0.0860564,0.0809317,-1.08657,-1.03336
0.411012,1.61682,0.597638,1.88943,-0.081586,0.0817833,-1.03013,-1.04707
0.412012,1.61835,0.796014,1.89226,-0.0880529,0.0821712,-1.11178,-1.12301
0.413012,1.61835,0.586946,1.89507,-0.0836624,0.0830157,-1.05634,-1.07517
0.414013,1.61835,0.432788,1.89788,-0.0804251,0.0838566,-1.01547,-1.03059
0.415013,1.61835,0.319119,1.90067,-0.0780381,0.0846938,-0.985329,-0.997022
0.416013,1.61835,0.235304,1.90345,-0.076278,0.0855276,-0.963105,-0.972214
0.417013,1.61989,0.600122,1.90621,-0.0862401,0.0858974,-1.08889,-1.03097
0.418013,1.61989,0.442504,1.90897,-0.0829301,0.0867238,-1.0471,-1.05928
0.419013,1.61989,0.326283,1.91171,-0.0804895,0.0875467,-1.01628,-1.02801
0.420014,1.62142,0.618256,1.91444,-0.0889219,0.0879058,-1.12275,-1.12359
0.421014,1.62142,0.455875,1.91716,-0.0855119,0.0887214,-1.0797,-1.09449
0.422014,1.62296,0.789567,1.91987,-0.0948204,0.0890731,-1.19723,-1.05995
0.423014,1.62296,0.582192,1.92256,-0.0904655,0.0898814,-1.14224,-1.14813
0.424014,1.62296,0.429282,1.92524,-0.0872544,0.0906861,-1.1017,-1.11556
0.425014,1.62296,0.316534,1.92791,-0.0848867,0.0914871,-1.0718,-1.08327
0.426015,1.62449,0.686823,1.93057,-0.0949638,0.0918242,-1.19904,-1.05862
0.427015,1.62449,0.506433,1.93322,-0.0911756,0.092618,-1.15121,-1.15464
0.428015,1.62449,0.373421,1.93585,-0.0883823,0.093408,-1.11594,-1.12807
0.429015,1.62602,0.728769,1.93847,-0.0981456,0.0937342,-1.23921,-1.09999
0.430015,1.62602,0.537362,1.94108,-0.0941261,0.0945169,-1.18846,-1.17406
0.431015,1.62602,0.396227,1.94368,-0.0911622,0.0952959,-1.15104,-1.16136
0.432016,1.62756,0.693559,1.94626,-0.0997072,0.0956111,-1.25893,-1.17049
0.433016,1.62756,0.5114,1.94883,-0.0958818,0.0963827,-1.21063,-1.18041
0.434016,1.62756,0.377084,1.95139,-0.0930612,0.0971506,-1.17501,-1.17709
0.435016,1.62909,0.633387,1.95394,-0.1,0.0974547,-1.26263,-1.1807
0.436016,1.62909,0.467032,1.95648,-0.0972511,0.0982152,-1.22792,-1.18173
0.437016,1.63063,0.722038,1.959,-0.1,0.0985119,-1.26263,-1.18244
0.438017,1.63063,0.532399,1.96151,-0.1,0.099265,-1.26263,-1.18342
0.439017,1.63216,0.770237,1.96401,-0.1,0.0995542,-1.26263,-1.18454
0.440017,1.63369,0.994558,1.96649,-0.1,0.0998397,-1.26263,-1.18577
0.441017,1.63523,1.18677,1.96897,-0.1,0.100121,-1.26263,-1.18721
0.442017,1.63523,0.875071,1.97143,-0.1,0.10086,-1.26263,-1.1889
0.443017,1.63676,1.00058,1.97388,-0.1,0.101134,-1.26263,-1.19056
0.444017,1.63983,1.54655,1.97631,-0.1,0.100944,-1.26263,-1.19217
0.445018,1.64136,1.56698,1.97873,-0.1,0.101211,-1.26263,-1.19391
0.446018,1.6429,1.55682,1.98115,-0.1,0.101474,-1.26263,-1.19571
0.447018,1.64597,1.9567,1.98354,-0.1,0.101273,-1.26263,-1.19737
0.448018,1.6475,1.84418,1.98593,-0.1,0.101529,-1.26263,-1.19909
0.449018,1.65057,2.14178,1.9883,-0.1,0.10132,-1.26263,-1.20063
0.450018,1.65364,2.36122,1.99066,-0.1,0.101108,-1.26263,-1.20208
0.451019,1.6567,2.54535,1.99301,-0.1,0.100892,-1.26263,-1.20339
0.452019,1.65977,2.68111,1.99535,-0.1,0.100672,-1.26263,-1.20459
0.453019,1.66284,2.78122,1.99767,-0.1,0.100449,-1.26263,-1.20563
0.454019,1.66591,2.83271,1.99998,-0.1,0.100222,-1.26263,-1.20654
0.455019,1.66898,2.84546,2.00228,-0.1,0.0999905,-1.26263,-1.20726
0.456019,1.67358,3.30828,2.00456,-0.1,0.0992955,-1.26263,-1.20774
0.45702,1.67665,3.24367,2.00683,-0.1,0.0990568,-1.26263,-1.20805
0.45802,1.67971,3.19603,2.00909,-0.1,0.0988143,-1.26263,-1.20823
0.45902,1.68432,3.56678,2.01134,-0.1,0.0981078,-1.26263,-1.20821
0.46002,1.68738,3.48481,2.01358,-0.1,0.0978576,-1.26263,-1.20802
0.46102,1.69045,3.37383,2.0158,-0.1,0.0976037,-1.26263,-1.20763
0.46202,1.69352,3.26968,2.01801,-0.1,0.097346,-1.26263,-1.20713
0.463021,1.69659,3.16766,2.0202,-0.1,0.0970843,-1.26263,-1.20648
0.464021,1.70119,3.54586,2.02239,-0.1,0.0963588,-1.26263,-1.20563
0.465021,1.70426,3.46938,2.02456,-0.1,0.0960895,-1.26263,-1.20472
0.466021,1.70733,3.41299,2.02671,-0.1,0.0958164,-1.26263,-1.2037
0.467021,1.71039,3.37141,2.02886,-0.1,0.0955395,-1.26263,-1.20259
0.468021,1.71193,2.88733,2.03099,-0.1,0.0957189,-1.26263,-1.20147
0.469022,1.715,2.91095,2.03311,-0.1,0.0954342,-1.26263,-1.2002
0.470022,1.71806,2.9775,2.03522,-0.1,0.0951458,-1.26263,-1.19898
0.471022,1.7196,2.59688,2.03731,-0.1,0.0953136,-1.26263,-1.19777
0.472022,1.72267,2.69678,2.03939,-0.1,0.0950174,-1.26263,-1.19644
0.473022,1.7242,2.38989,2.04146,-0.1,0.0951776,-1.26263,-1.19525
0.474022,1.72727,2.57097,2.04351,-0.1,0.0948737,-1.26263,-1.19398
0.475023,1.7288,2.32234,2.04555,-0.1,0.095026,-1.26263,-1.1928
0.476023,1.73033,2.13901,2.04758,-0.1,0.0951745,-1.26263,-1.19171
0.477023,1.73187,1.97861,2.0496,-0.1,0.0953191,-1.26263,-1.19075
0.478023,1.7334,1.86034,2.0516,-0.1,0.09546,-1.26263,-1.18983
0.479023,1.73494,1.77313,2.05359,-0.1,0.0955967,-1.26263,-1.18901
0.480023,1.73647,1.70883,2.05557,-0.1,0.0957297,-1.26263,-1.18829
0.481024,1.738,1.68663,2.05753,-0.1,0.0958588,-1.26263,-1.18762
0.482024,1.73954,1.69707,2.05949,-0.1,0.095984,-1.26263,-1.18712
0.483024,1.73954,1.25135,2.06142,-0.1,0.0965654,-1.26263,-1.18687
0.484024,1.74107,1.27803,2.06335,-0.1,0.0966828,-1.26263,-1.18658
0.485024,1.74261,1.32003,2.06526,-0.1,0.0967962,-1.26263,-1.18638
0.486024,1.74414,1.39995,2.06716,-0.1,0.0969058,-1.26263,-1.18624
0.487025,1.74567,1.48569,2.06905,-0.1,0.0970114,-1.26263,-1.18627
0.488025,1.74567,1.09548,2.07092,-0.1,0.0975732,-1.26263,-1.18653
0.489025,1.74721,1.18543,2.07278,-0.1,0.097671,-1.26263,-1.18674
0.490025,1.74874,1.27548,2.07463,-0.1,0.0977648,-1.26263,-1.18702
0.491025,1.75028,1.3671,2.07646,-0.1,0.0978547,-1.26263,-1.18735
0.492025,1.75181,1.46147,2.07828,-0.1,0.0979407,-1.26263,-1.18779
0.493026,1.75181,1.07762,2.08009,-0.1,0.0984829,-1.26263,-1.18843
0.494026,1.75334,1.14993,2.08188,-0.1,0.098561,-1.26263,-1.18897
0.495026,1.75488,1.20325,2.08366,-0.1,0.0986351,-1.26263,-1.18955
0.496026,1.75641,1.24257,2.08543,-0.1,0.0987052,-1.26263,-1.19014
0.497026,1.75795,1.27156,2.08719,-0.1,0.0987715,-1.26263,-1.19074
0.498026,1.76101,1.74636,2.08893,-0.1,0.0983736,-1.26263,-1.19122
0.499027,1.76255,1.71431,2.09066,-0.1,0.0984319,-1.26263,-1.19178
0.500027,1.76408,1.69067,2.09237,-0.1,0.0984862,-1.26263,-1.19232
0.501027,1.76562,1.64803,2.09407,-0.1,0.0985366,-1.26263,-1.19288
0.502027,1.76715,1.59285,2.09576,-0.1,0.0985831,-1.26263,-1.19339
0.503027,1.77022,1.98327,2.09744,-0.1,0.0981653,-1.26263,-1.19372
0.504027,1.77175,1.88899,2.0991,-0.1,0.0982038,-1.26263,-1.19408
0.505028,1.77329,1.79426,2.10075,-0.1,0.0982382,-1.26263,-1.19445
0.506028,1.77635,2.13177,2.10238,-0.1,0.0978086,-1.26263,-1.19463
0.507028,1.77789,1.9985,2.10401,-0.1,0.0978351,-1.26263,-1.19479
0.508028,1.77942,1.85127,2.10561,-0.1,0.0978576,-1.26263,-1.19496
0.509028,1.78249,2.17381,2.10721,-0.1,0.097416,-1.26263,-1.19489
0.510028,1.78402,2.00427,2.10879,-0.1,0.0974305,-1.26263,-1.19488
0.511029,1.78556,1.85553,2.11036,-0.1,0.097441,-1.26263,-1.1948
0.512029,1.78863,2.15015,2.11192,-0.1,0.0969874,-1.26263,-1.19451
0.513029,1.79016,1.98682,2.11346,-0.1,0.09699,-1.26263,-1.19431
0.514029,1.79169,1.84267,2.11499,-0.1,0.0969885,-1.26263,-1.19403
0.515029,1.79476,2.16747,2.11651,-0.1,0.0965228,-1.26263,-1.19359
0.516029,1.7963,2.02482,2.11801,-0.1,0.0965133,-1.26263,-1.19318
0.51703,1.79783,1.89441,2.1195,-0.1,0.0964998,-1.26263,-1.19279
0.51803,1.79936,1.77452,2.12097,-0.1,0.0964824,-1.26263,-1.19234
0.51903,1.8009,1.6638,2.12243,-0.1,0.0964608,-1.26263,-1.19184
0.52003,1.80397,2.03558,2.12388,-0.1,0.095975,-1.26263,-1.1912
0.52103,1.8055,1.95437,2.12532,-0.1,0.0959454,-1.26263,-1.19064
0.52203,1.80703,1.86769,2.12674,-0.1,0.0959119,-1.26263,-1.19008
0.523031,1.80857,1.80377,2.12815,-0.1,0.0958742,-1.26263,-1.1895
0.524031,1.8101,1.78344,2.12954,-0.1,0.0958325,-1.26263,-1.18891
0.525031,1.81164,1.76846,2.13093,-0.1,0.0957868,-1.26263,-1.18837
0.526031,1.81164,1.30398,2.13229,-0.1,0.0961973,-1.26263,-1.18797
0.527031,1.81317,1.31684,2.13365,-0.1,0.0961435,-1.26263,-1.18745
0.528031,1.8147,1.34865,2.13499,-0.1,0.0960856,-1.26263,-1.18696
0.529032,1.81624,1.39583,2.13632,-0.1,0.0960237,-1.26263,-1.18648
0.530032,1.81777,1.45585,2.13763,-0.1,0.0959578,-1.26263,-1.18601
0.531032,1.81777,1.07348,2.13893,-0.1,0.096348,-1.26263,-1.18574
0.532032,1.81931,1.14688,2.14022,-0.1,0.0962739,-1.26263,-1.18537
0.533032,1.82084,1.24706,2.14149,-0.1,0.0961958,-1.26263,-1.18501
0.534032,1.82084,0.919524,2.14275,-0.1,0.0965739,-1.26263,-1.18482
0.535033,1.82237,1.03336,2.144,-0.1,0.0964876,-1.26263,-1.18459
0.536033,1.82391,1.18857,2.14523,-0.1,0.0963974,-1.26263,-1.18432
0.537033,1.82391,0.876401,2.14645,-0.1,0.0967632,-1.26263,-1.18433
0.538033,1.82544,1.02389,2.14766,-0.1,0.0966647,-1.26263,-1.18422
0.539033,1.82698,1.2084,2.14885,-0.1,0.0965623,-1.26263,-1.18408
0.540033,1.82698,0.891017,2.15003,-0.1,0.0969159,-1.26263,-1.1842
0.541034,1.82851,1.0584,2.15119,-0.1,0.0968053,-1.26263,-1.18417
0.542034,1.82851,0.780414,2.15235,-0.1,0.0971508,-1.26263,-1.1843
0.543034,1.83004,0.930786,2.15348,-0.1,0.097032,-1.26263,-1.18435
0.544034,1.83158,1.11294,2.15461,-0.1,0.0969091,-1.26263,-1.18435
0.545034,1.83158,0.820633,2.15572,-0.1,0.0972423,-1.26263,-1.18459
0.546034,1.83311,0.982768,2.15682,-0.1,0.0971112,-1.26263,-1.18469
0.547035,1.83465,1.15127,2.1579,-0.1,0.0969761,-1.26263,-1.18474
0.548035,1.83465,0.848895,2.15897,-0.1,0.0972971,-1.26263,-1.18499
0.549035,1.83618,1.00361,2.16003,-0.1,0.0971538,-1.26263,-1.1851
0.550035,1.83771,1.16664,2.16107,-0.1,0.0970064,-1.26263,-1.18516
0.551035,1.83771,0.860225,2.1621,-0.1,0.097315,-1.26263,-1.18541
0.552035,1.83925,0.989635,2.16311,-0.1,0.0971593,-1.26263,-1.1855
0.553036,1.84078,1.13111,2.16411,-0.1,0.0969997,-1.26263,-1.18554
0.554036,1.84232,1.28746,2.1651,-0.1,0.0968358,-1.26263,-1.18555
0.555036,1.84232,0.949314,2.16608,-0.1,0.0971282,-1.26263,-1.18574
0.556036,1.84385,1.07765,2.16704,-0.1,0.0969561,-1.26263,-1.18575
0.557036,1.84538,1.22123,2.16798,-0.1,0.09678,-1.26263,-1.18569
0.558036,1.84538,0.900483,2.16892,-0.1,0.0970599,-1.26263,-1.18581
0.559037,1.84692,1.01932,2.16984,-0.1,0.0968756,-1.26263,-1.18576
0.560037,1.84845,1.153,2.17074,-0.1,0.0966871,-1.26263,-1.18566
0.561037,1.84999,1.3036,2.17163,-0.1,0.0964945,-1.26263,-1.18552
0.562037,1.84999,0.961214,2.17251,-0.1,0.096758,-1.26263,-1.18555
0.563037,1.85152,1.08643,2.17338,-0.1,0.0965572,-1.26263,-1.18539
0.564037,1.85305,1.2277,2.17423,-0.1,0.0963522,-1.26263,-1.18515
0.565038,1.85305,0.905253,2.17507,-0.1,0.0966034,-1.26263,-1.18509
0.566038,1.85459,1.04516,2.17589,-0.1,0.0963902,-1.26263,-1.18487
0.567038,1.85612,1.19728,2.1767,-0.1,0.0961729,-1.26263,-1.18457
0.568038,1.85612,0.882819,2.17749,-0.1,0.0964116,-1.26263,-1.18445
0.569038,1.85766,1.02862,2.17828,-0.1,0.0961861,-1.26263,-1.18416
0.570038,1.85919,1.21188,2.17904,-0.1,0.0959564,-1.26263,-1.18378
0.571039,1.85919,0.89359,2.1798,-0.1,0.0961828,-1.26263,-1.18363
0.572039,1.86072,1.08551,2.18054,-0.1,0.0959448,-1.26263,-1.18323
0.573039,1.86072,0.80041,2.18127,-0.1,0.0961629,-1.26263,-1.18305
0.574039,1.86226,0.991586,2.18198,-0.1,0.0959167,-1.26263,-1.18269
0.575039,1.86226,0.731152,2.18268,-0.1,0.0961266,-1.26263,-1.18245
0.576039,1.86379,0.940518,2.18337,-0.1,0.0958721,-1.26263,-1.18209
0.57704,1.86379,0.693496,2.18404,-0.1,0.0960737,-1.26263,-1.18186
0.57804,1.86533,0.937973,2.1847,-0.1,0.0958109,-1.26263,-1.18146
0.57904,1.86533,0.69162,2.18534,-0.1,0.0960041,-1.26263,-1.18129
0.58004,1.86533,0.50997,2.18597,-0.1,0.0961932,-1.26263,-1.18105
0.58104,1.86686,0.753699,2.18659,-0.1,0.0959181,-1.26263,-1.18077
0.58204,1.86686,0.555744,2.18719,-0.1,0.0960989,-1.26263,-1.18056
0.583041,1.86839,0.863206,2.18778,-0.1,0.0958154,-1.26263,-1.18022
0.584041,1.86839,0.63649,2.18835,-0.1,0.095988,-1.26263,-1.18013
0.585041,1.86839,0.46932,2.18892,-0.1,0.0961564,-1.26263,-1.17993
0.586041,1.86839,0.346056,2.18946,-0.1,0.0963207,-1.26263,-1.1798
0.587041,1.86993,0.610509,2.19,-0.1,0.0960205,-1.26263,-1.17962
0.588041,1.86993,0.450162,2.19052,-0.1,0.0961765,-1.26263,-1.17947
0.589042,1.86993,0.33193,2.19102,-0.1,0.0963284,-1.26263,-1.17937
0.590042,1.87146,0.646149,2.19151,-0.1,0.0960158,-1.26263,-1.17921
0.591042,1.87146,0.476442,2.19199,-0.1,0.0961593,-1.26263,-1.17914
0.592042,1.87146,0.351307,2.19246,-0.1,0.0962986,-1.26263,-1.17905
0.593042,1.87146,0.259039,2.19291,-0.1,0.0964338,-1.26263,-1.17902
0.594042,1.873,0.568673,2.19334,-0.1,0.0961046,-1.26263,-1.17893
0.595043,1.873,0.419314,2.19377,-0.1,0.0962315,-1.26263,-1.17887
0.596043,1.873,0.309184,2.19418,-0.1,0.0963543,-1.26263,-1.17881
0.597043,1.873,0.227979,2.19457,-0.1,0.0964728,-1.26263,-1.17882
0.598043,1.87453,0.5695,2.19495,-0.1,0.0961269,-1.26263,-1.17874
0.599043,1.87453,0.419924,2.19532,-0.1,0.0962372,-1.26263,-1.17875
0.600043,1.87453,0.309634,2.19567,-0.1,0.0963433,-1.26263,-1.1787
0.601044,1.87453,0.22831,2.19601,-0.1,0.0964452,-1.26263,-1.1787
0.602044,1.87606,0.594965,2.19634,-0.1,0.0960827,-1.26263,-1.17859
0.603044,1.87606,0.438701,2.19665,-0.1,0.0961764,-1.26263,-1.17864
0.604044,1.87606,0.323479,2.19695,-0.1,0.0962658,-1.26263,-1.17858
0.605044,1.87606,0.238519,2.19723,-0.1,0.096351,-1.26263,-1.17854
0.606044,1.87606,0.175874,2.1975,-0.1,0.0964321,-1.26263,-1.17855
