# scenario=haptic-spring
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
1.03308,-0.0997091,-3.82312,-0.155585,0.0136288,-0.0167629,0.172081,0.175617
1.03407,-0.104311,-4.02916,-0.160267,0.014317,-0.0167867,0.18077,0.175448
1.03507,-0.107379,-3.77522,-0.164946,0.0139932,-0.0172702,0.176681,0.180083
1.03607,-0.111981,-3.99384,-0.169625,0.0147065,-0.0172931,0.185689,0.180266
1.03707,-0.115049,-3.74917,-0.174301,0.0144013,-0.0177757,0.181834,0.185163
1.03807,-0.119651,-3.97464,-0.178976,0.0151283,-0.0177975,0.191014,0.18554
1.03907,-0.122719,-3.73501,-0.183649,0.0148332,-0.018279,0.187287,0.190579
1.04007,-0.127321,-3.9642,-0.18832,0.0155677,-0.0182999,0.196561,0.191061
1.04107,-0.130389,-3.72732,-0.19299,0.015278,-0.0187803,0.192904,0.196178
1.04207,-0.134991,-3.90799,-0.197657,0.0159154,-0.0187999,0.200952,0.204154
1.04307,-0.139593,-4.09175,-0.202323,0.0165591,-0.0188189,0.209079,0.203899
1.04406,-0.142661,-3.82136,-0.206986,0.0162024,-0.0192977,0.204575,0.208101
1.04506,-0.147263,-4.02787,-0.211648,0.0168915,-0.0193155,0.213276,0.207943
1.04606,-0.150331,-3.77426,-0.216307,0.0165684,-0.0197929,0.209196,0.212587
1.04706,-0.154933,-3.99314,-0.220964,0.0172822,-0.0198095,0.21821,0.212776
1.04806,-0.158001,-3.74865,-0.22562,0.0169773,-0.0202857,0.21436,0.217678
1.04906,-0.162602,-3.97426,-0.230272,0.0177047,-0.020301,0.223544,0.218057
1.05006,-0.16567,-3.73473,-0.234923,0.0174097,-0.0207757,0.219819,0.2231
1.05106,-0.170272,-3.96399,-0.239571,0.0181443,-0.0207897,0.229095,0.223581
1.05206,-0.17334,-3.72716,-0.244217,0.0178547,-0.0212631,0.225439,0.2287
1.05306,-0.177942,-3.95841,-0.248861,0.0185934,-0.0212755,0.234765,0.229237
1.05405,-0.18101,-3.72305,-0.253502,0.0183067,-0.0217474,0.231145,0.234398
1.05505,-0.185612,-3.95538,-0.258141,0.0190475,-0.0217585,0.240499,0.234965
1.05605,-0.190214,-4.14901,-0.262776,0.0197109,-0.0217687,0.248875,0.242784
1.05705,-0.193282,-3.86359,-0.26741,0.0193241,-0.0222383,0.243991,0.247575
1.05805,-0.197884,-4.05901,-0.272041,0.0199911,-0.0222469,0.252412,0.247153
1.05905,-0.200952,-3.79722,-0.276669,0.0196516,-0.022715,0.248126,0.251571
1.06005,-0.205554,-4.01007,-0.281294,0.0203534,-0.022722,0.256987,0.251586
1.06105,-0.208622,-3.76114,-0.285917,0.0200396,-0.0231884,0.253025,0.256362
1.06205,-0.213224,-3.98346,-0.290537,0.0207604,-0.0231939,0.262126,0.256646
1.06304,-0.216292,-3.74152,-0.295154,0.0204606,-0.0236585,0.25834,0.26162
1.06404,-0.220894,-3.969,-0.299768,0.0211916,-0.0236621,0.267571,0.262048
1.06504,-0.223962,-3.73085,-0.304379,0.0208994,-0.024125,0.263882,0.26713
1.06604,-0.228564,-3.96113,-0.308987,0.0216361,-0.024127,0.273183,0.267636
1.06704,-0.231632,-3.72505,-0.313592,0.021348,-0.0245881,0.269546,0.272777
1.06804,-0.236234,-3.95686,-0.318194,0.0220877,-0.024588,0.278886,0.273326
1.06904,-0.239302,-3.7219,-0.322793,0.0218019,-0.0250473,0.275277,0.278498
1.07004,-0.243904,-3.95453,-0.327389,0.0225433,-0.0250455,0.284637,0.279071
1.07104,-0.246972,-3.72019,-0.331981,0.0222587,-0.0255028,0.281044,0.28426
1.07204,-0.251574,-3.95327,-0.33657,0.023001,-0.0254989,0.290416,0.284844
1.07303,-0.254642,-3.74606,-0.341156,0.0227706,-0.0259544,0.287508,0.283532
1.07403,-0.25771,-3.56647,-0.345739,0.0225955,-0.0264087,0.285297,0.288187
1.07503,-0.262312,-3.83992,-0.350317,0.0234185,-0.0264018,0.295689,0.289818
1.07603,-0.266913,-4.04156,-0.354893,0.0240979,-0.0263939,0.304267,0.298645
1.07703,-0.269981,-3.78435,-0.359465,0.0237676,-0.0268452,0.300096,0.30348
1.07803,-0.274583,-4.00058,-0.364034,0.0244762,-0.0268352,0.309043,0.303607
1.07903,-0.277651,-3.75414,-0.368599,0.0241674,-0.0272843,0.305143,0.308455
1.08003,-0.282253,-3.9783,-0.37316,0.0248918,-0.027272,0.31429,0.308785
1.08103,-0.285321,-3.73772,-0.377718,0.0245947,-0.027719,0.310539,0.313797
1.08203,-0.289923,-3.96619,-0.382272,0.0253278,-0.0277046,0.319795,0.314249
1.08302,-0.292991,-3.75559,-0.386822,0.0250907,-0.0281493,0.316801,0.312839
1.08402,-0.296059,-3.57349,-0.391369,0.0249105,-0.0285929,0.314527,0.317423
1.08502,-0.300661,-3.8451,-0.395911,0.0257299,-0.028575,0.324872,0.318998
1.08602,-0.305263,-4.09292,-0.40045,0.0265016,-0.028556,0.334617,0.324962
1.08702,-0.308331,-3.82223,-0.404984,0.0261443,-0.028996,0.330105,0.333427
1.08802,-0.312933,-4.02851,-0.409515,0.026833,-0.0289747,0.3388,0.333415
1.08902,-0.316001,-3.77473,-0.414042,0.0265095,-0.0294123,0.334716,0.338065
1.09002,-0.319069,-3.58761,-0.418565,0.0263194,-0.0298487,0.332315,0.335452
1.09102,-0.323671,-3.85551,-0.423083,0.0271313,-0.0298236,0.342567,0.336719
1.09202,-0.326739,-3.64717,-0.427598,0.0268987,-0.0302576,0.33963,0.342623
1.09301,-0.331341,-3.89943,-0.432108,0.0276793,-0.03023,0.349486,0.343743
1.09401,-0.334409,-3.67956,-0.436613,0.0274236,-0.0306614,0.346258,0.34934
1.09501,-0.339011,-3.92331,-0.441115,0.0281873,-0.0306313,0.3559,0.35022
1.09601,-0.342079,-3.69716,-0.445612,0.0279191,-0.0310601,0.352513,0.35564
1.09701,-0.346681,-3.93629,-0.450105,0.0286734,-0.0310273,0.362038,0.356389
1.09801,-0.349749,-3.70674,-0.454593,0.0283984,-0.0314534,0.358566,0.361712
1.09901,-0.354351,-3.94335,-0.459077,0.0291477,-0.0314181,0.368027,0.362389
1.10001,-0.357419,-3.71194,-0.463557,0.028869,-0.0318415,0.364508,0.36766
1.10101,-0.362021,-3.94719,-0.468031,0.0296156,-0.0318033,0.373934,0.368297
1.102,-0.365089,-3.71477,-0.472502,0.0293349,-0.0322239,0.37039,0.373539
1.103,-0.36969,-3.94927,-0.476967,0.03008,-0.0321831,0.379798,0.374155
1.104,-0.372758,-3.71631,-0.481428,0.0297981,-0.0326009,0.376239,0.379381
1.105,-0.37736,-3.95041,-0.485884,0.0305424,-0.0325571,0.385637,0.379985
1.106,-0.380428,-3.76768,-0.490336,0.0303611,-0.0329722,0.383347,0.377754
1.107,-0.383496,-3.58241,-0.494782,0.0301746,-0.0333858,0.380992,0.383785
1.108,-0.388098,-3.85168,-0.499224,0.0309893,-0.0333376,0.391278,0.38535
1.109,-0.391166,-3.64435,-0.50366,0.0307587,-0.0337482,0.388367,0.391298
1.11,-0.394234,-3.44392,-0.508092,0.0305419,-0.0341575,0.38563,0.392452
1.111,-0.398836,-3.74956,-0.512519,0.0314293,-0.0341049,0.396835,0.390787
1.11199,-0.401904,-3.56905,-0.516941,0.0312524,-0.0345109,0.3946,0.397333
1.11299,-0.406506,-3.84183,-0.521357,0.032074,-0.0344553,0.404975,0.399017
1.11399,-0.409574,-3.63708,-0.525769,0.0318486,-0.0348585,0.402129,0.405039
1.11499,-0.412642,-3.48611,-0.530175,0.0317307,-0.0352599,0.400641,0.403443
1.11599,-0.417244,-3.78067,-0.534576,0.032596,-0.0351996,0.411565,0.405456
1.11699,-0.420312,-3.59199,-0.538972,0.0324027,-0.035598,0.409125,0.411914
1.11799,-0.424914,-3.85874,-0.543363,0.0332123,-0.0355346,0.419347,0.413436
1.11899,-0.427982,-3.67636,-0.547748,0.0330316,-0.0359297,0.417066,0.412816
1.11999,-0.43105,-3.51507,-0.552127,0.0328931,-0.0363232,0.415317,0.417987
1.12099,-0.435652,-3.80203,-0.556502,0.0337432,-0.036255,0.42605,0.419986
1.12198,-0.43872,-3.60774,-0.560871,0.0335387,-0.0366452,0.423468,0.426296
1.12298,-0.443322,-3.87035,-0.565234,0.03434,-0.0365736,0.433586,0.427701
1.12398,-0.44639,-3.70865,-0.569592,0.0342007,-0.0369605,0.431827,0.426059
1.12498,-0.449458,-3.53888,-0.573944,0.0340452,-0.0373458,0.429864,0.432528
1.12598,-0.45406,-3.81958,-0.57829,0.0348827,-0.0372692,0.440439,0.43441
1.12698,-0.457128,-3.62068,-0.582631,0.034669,-0.037651,0.43774,0.440594
1.12798,-0.460196,-3.42647,-0.586966,0.0344647,-0.0380312,0.43516,0.44192
1.12898,-0.464798,-3.7367,-0.591295,0.0353612,-0.0379494,0.44648,0.440378
1.12998,-0.467866,-3.55956,-0.595619,0.0351911,-0.038326,0.444332,0.447018
1.13098,-0.472467,-3.83483,-0.599936,0.0360177,-0.0382406,0.454769,0.448765
1.13197,-0.475535,-3.65873,-0.604248,0.0358496,-0.0386138,0.452646,0.448318
1.13297,-0.478603,-3.50207,-0.608554,0.0357204,-0.0389851,0.451015,0.453619
1.13397,-0.483205,-3.79244,-0.612853,0.0365772,-0.0388944,0.461833,0.455709
1.13497,-0.486273,-3.60067,-0.617147,0.0363777,-0.0392621,0.459315,0.462089
1.13597,-0.489341,-3.43694,-0.621435,0.0362344,-0.0396281,0.457504,0.460919
1.13697,-0.493943,-3.74441,-0.625716,0.0371254,-0.0395319,0.468755,0.462536
1.13797,-0.497011,-3.56525,-0.629992,0.0369512,-0.0398941,0.466555,0.469225
1.13897,-0.500079,-3.3856,-0.634261,0.036776,-0.0402545,0.464343,0.470956
1.13997,-0.504681,-3.70656,-0.638524,0.037694,-0.0401528,0.475934,0.469713
1.14096,-0.507749,-3.53734,-0.64278,0.0375396,-0.0405093,0.473985,0.476575
1.14196,-0.512351,-3.81845,-0.64703,0.038378,-0.0404038,0.48457,0.478484
1.14296,-0.515419,-3.67038,-0.651274,0.0382659,-0.0407566,0.483155,0.477221
1.14396,-0.518487,-3.51066,-0.655512,0.0381305,-0.0411074,0.481446,0.483972
1.14496,-0.521555,-3.34535,-0.659743,0.037984,-0.0414563,0.479596,0.486078
1.14596,-0.526157,-3.67688,-0.663967,0.0389232,-0.0413432,0.491454,0.485129
1.14696,-0.529225,-3.51546,-0.668185,0.0387844,-0.0416881,0.489702,0.49221
1.14796,-0.532293,-3.37411,-0.672397,0.0386858,-0.0420311,0.488457,0.491658
1.14896,-0.536895,-3.69808,-0.676601,0.0396099,-0.0419119,0.500124,0.493736
1.14996,-0.539963,-3.5579,-0.6808,0.0395136,-0.0422511,0.498909,0.494247
1.15095,-0.543031,-3.42773,-0.684991,0.0394373,-0.0425881,0.497946,0.500289
1.15195,-0.547633,-3.73762,-0.689176,0.0403332,-0.0424629,0.509258,0.502925
1.15295,-0.550701,-3.61078,-0.693353,0.0402636,-0.0427958,0.508379,0.502252
1.15395,-0.553769,-3.46672,-0.697525,0.0401596,-0.0431268,0.507065,0.509445
1.15495,-0.556837,-3.33817,-0.701689,0.0400865,-0.0434556,0.506143,0.509231
1.15595,-0.561439,-3.67158,-0.705846,0.0410295,-0.0433222,0.518049,0.511572
1.15695,-0.564507,-3.53836,-0.709996,0.0409471,-0.0436469,0.517009,0.512277
1.15795,-0.567575,-3.41332,-0.71414,0.0408811,-0.0439695,0.516176,0.518463
1.15895,-0.570643,-3.27357,-0.718276,0.0407857,-0.04429,0.514971,0.521227
1.15995,-0.575244,-3.62395,-0.722405,0.0417626,-0.0441481,0.527305,0.5208
1.16094,-0.578312,-3.50324,-0.726527,0.0417052,-0.0444644,0.526581,0.521749
1.16194,-0.58138,-3.38742,-0.730642,0.0416577,-0.0447785,0.525981,0.528188
1.16294,-0.584448,-3.25448,-0.73475,0.0415759,-0.0450904,0.524948,0.531143
1.16394,-0.58905,-3.60987,-0.73885,0.0425628,-0.04494,0.537409,0.530856
1.16494,-0.592118,-3.46605,-0.742944,0.0424592,-0.0452476,0.536101,0.538431
1.16594,-0.595186,-3.36,-0.747029,0.0424312,-0.045553,0.535747,0.538079
1.16694,-0.598254,-3.23426,-0.751108,0.0423638,-0.0458561,0.534896,0.541035
1.16794,-0.602856,-3.59497,-0.755179,0.0433613,-0.045697,0.547491,0.540884
1.16894,-0.605924,-3.48186,-0.759243,0.0433192,-0.0459957,0.546959,0.542044
1.16994,-0.608992,-3.37166,-0.763299,0.0432828,-0.0462921,0.5465,0.548641
1.17093,-0.61206,-3.26808,-0.767348,0.0432597,-0.0465863,0.546209,0.549065
1.17193,-0.616662,-3.6199,-0.771389,0.0442395,-0.0464181,0.55858,0.551916
1.17293,-0.61973,-3.52398,-0.775423,0.0442317,-0.0467078,0.558482,0.552063
1.17393,-0.622798,-3.40272,-0.779448,0.0441733,-0.0469952,0.557744,0.559893
1.17493,-0.625866,-3.3133,-0.783466,0.0441785,-0.0472802,0.55781,0.559987
1.17593,-0.628934,-3.19982,-0.787477,0.0441357,-0.0475631,0.557269,0.563286
1.17693,-0.633536,-3.56958,-0.79148,0.0451513,-0.0473833,0.570092,0.563386
1.17793,-0.636604,-3.46314,-0.795475,0.0451225,-0.0476614,0.569728,0.564732
1.17893,-0.639672,-3.35786,-0.799462,0.045096,-0.0479372,0.569394,0.571466
1.17992,-0.64274,-3.2579,-0.803441,0.0450802,-0.0482105,0.569194,0.571989
1.18092,-0.645808,-3.15897,-0.807413,0.0450664,-0.0484815,0.56902,0.574941
1.18192,-0.650409,-3.53945,-0.811376,0.0461035,-0.04829,0.582114,0.575305
1.18292,-0.653477,-3.46466,-0.815332,0.046138,-0.0485563,0.58255,0.575934
1.18392,-0.656545,-3.35898,-0.819279,0.0461107,-0.0488201,0.582205,0.584196
1.18492,-0.659613,-3.28105,-0.823218,0.0461389,-0.0490814,0.582562,0.58461
1.18592,-0.662681,-3.20126,-0.827149,0.0461634,-0.0493404,0.582871,0.5855
1.18692,-0.665749,-3.11721,-0.831072,0.0461794,-0.049597,0.583073,0.588857
1.18792,-0.670351,-3.50866,-0.834987,0.0472384,-0.0493908,0.596444,0.589528
1.18892,-0.673419,-3.44196,-0.838894,0.0472891,-0.0496424,0.597084,0.590383
1.18991,-0.676487,-3.36904,-0.842792,0.0473273,-0.0498916,0.597567,0.592285
1.19091,-0.679555,-3.28847,-0.846682,0.0473502,-0.0501382,0.597857,0.599694
1.19191,-0.682623,-3.22906,-0.850564,0.0474155,-0.0503823,0.598681,0.600566
1.19291,-0.685691,-3.16293,-0.854437,0.0474673,-0.0506239,0.599335,0.601835
1.19391,-0.688759,-3.11417,-0.858302,0.0475539,-0.0508631,0.600428,0.602828
1.19491,-0.691827,-3.05299,-0.862159,0.0476156,-0.0510996,0.601207,0.606793
1.19591,-0.696429,-3.46131,-0.866007,0.0487083,-0.0508734,0.615004,0.607933
1.19691,-0.699497,-3.40704,-0.869846,0.0487839,-0.0511048,0.615958,0.609137
1.19791,-0.702565,-3.36702,-0.873677,0.0488879,-0.0513337,0.617272,0.610359
1.19891,-0.705633,-3.31379,-0.8775,0.0489655,-0.05156,0.618252,0.612793
1.1999,-0.708701,-3.24773,-0.881313,0.0490175,-0.0517837,0.618908,0.620609
1.2009,-0.711769,-3.19902,-0.885118,0.0491042,-0.0520049,0.620002,0.62178
1.2019,-0.714837,-3.16311,-0.888914,0.0492164,-0.0522234,0.621419,0.623108
1.2029,-0.717905,-3.1143,-0.892702,0.0493029,-0.0524392,0.622511,0.62485
1.2039,-0.720973,-3.05309,-0.896481,0.0493645,-0.0526524,0.623289,0.628846
1.2049,-0.724041,-3.00795,-0.900251,0.0494583,-0.0528631,0.624474,0.630019
1.2059,-0.728642,-3.4281,-0.904012,0.0505747,-0.0526107,0.63857,0.631378
1.2069,-0.73171,-3.38255,-0.907764,0.0506677,-0.052816,0.639744,0.632818
1.2079,-0.734778,-3.34897,-0.911507,0.0507846,-0.0530185,0.64122,0.634217
1.2089,-0.737846,-3.32421,-0.915241,0.0509192,-0.0532184,0.642919,0.635845
1.20989,-0.740914,-3.28222,-0.918966,0.0510193,-0.0534156,0.644183,0.638592
1.21089,-0.743982,-3.25126,-0.922682,0.0511414,-0.05361,0.645725,0.640106
1.21189,-0.74705,-3.22843,-0.926389,0.0512799,-0.0538018,0.647473,0.641791
1.21289,-0.750118,-3.21159,-0.930087,0.0514303,-0.0539907,0.649372,0.64364
1.21389,-0.753186,-3.19918,-0.933776,0.0515895,-0.054177,0.651383,0.645614
1.21489,-0.756254,-3.19003,-0.937455,0.0517553,-0.0543604,0.653476,0.647679
1.21589,-0.759322,-3.15648,-0.941126,0.0518723,-0.0545412,0.654953,0.656345
1.21689,-0.76239,-3.13174,-0.944787,0.0520069,-0.0547191,0.656652,0.658183
1.21789,-0.765458,-3.11349,-0.948439,0.0521545,-0.0548942,0.658516,0.660004
1.21888,-0.768526,-3.10004,-0.952081,0.0523116,-0.0550665,0.6605,0.661947
1.21988,-0.771594,-3.09012,-0.955714,0.0524759,-0.0552361,0.662574,0.663989
1.22088,-0.774662,-3.08281,-0.959338,0.0526453,-0.0554027,0.664714,0.666104
1.22188,-0.77773,-3.07742,-0.962952,0.0528186,-0.0555666,0.666902,0.668273
1.22288,-0.780798,-3.07344,-0.966557,0.0529947,-0.0557277,0.669125,0.670481
1.22388,-0.783866,-3.09731,-0.970152,0.0532266,-0.0558858,0.672053,0.66618
1.22488,-0.786934,-3.11492,-0.973737,0.0534458,-0.0560411,0.674821,0.668788
1.22588,-0.790002,-3.1279,-0.977313,0.0536559,-0.0561935,0.677473,0.671462
1.22688,-0.79307,-3.13747,-0.98088,0.0538591,-0.0563431,0.680039,0.674051
1.22788,-0.796138,-3.14452,-0.984437,0.0540573,-0.0564897,0.682542,0.67657
1.22887,-0.799206,-3.14973,-0.987983,0.0542518,-0.0566334,0.684997,0.679035
1.22987,-0.802273,-3.15356,-0.991521,0.0544435,-0.0567742,0.687418,0.681462
1.23087,-0.805341,-3.18012,-0.995048,0.0546807,-0.0569121,0.690413,0.682921
1.23187,-0.808409,-3.19971,-0.998566,0.054904,-0.057047,0.693232,0.685728
1.23287,-0.811477,-3.21415,-1.00207,0.0551169,-0.057179,0.695921,0.688448
1.23387,-0.813011,-2.77137,-1.00557,0.0543234,-0.0577682,0.685902,0.691113
1.23487,-0.816079,-2.80023,-1.00906,0.0545652,-0.0578943,0.688955,0.69384
1.23587,-0.819147,-2.8215,-1.01254,0.0547918,-0.0580173,0.691816,0.696734
1.23687,-0.822215,-2.86242,-1.01601,0.0550577,-0.0581374,0.695173,0.696841
1.23787,-0.825283,-2.89258,-1.01946,0.0553022,-0.0582545,0.698259,0.699892
1.23886,-0.828351,-2.91482,-1.02291,0.0555307,-0.0583686,0.701145,0.702827
1.23986,-0.831419,-2.95355,-1.02635,0.0557922,-0.0584796,0.704448,0.705444
1.24086,-0.834487,-3.00891,-1.02978,0.0560871,-0.0585876,0.70817,0.701985
1.24186,-0.837555,-3.04973,-1.0332,0.0563528,-0.0586926,0.711525,0.70524
1.24286,-0.840623,-3.10356,-1.0366,0.0566445,-0.0587945,0.715208,0.707452
1.24386,-0.842157,-2.68983,-1.04,0.0559091,-0.0593535,0.705923,0.710871
1.24486,-0.845225,-2.7401,-1.04339,0.0561937,-0.0594493,0.709516,0.714194
1.24586,-0.848293,-2.80239,-1.04677,0.0565024,-0.059542,0.713414,0.71488
1.24686,-0.851361,-2.84832,-1.05013,0.0567783,-0.0596315,0.716898,0.718371
1.24786,-0.854429,-2.90452,-1.05349,0.0570748,-0.059718,0.720641,0.72147
1.24885,-0.857497,-2.97276,-1.05683,0.0573953,-0.0598014,0.724688,0.71837
1.24985,-0.860565,-3.02307,-1.06017,0.05768,-0.0598817,0.728283,0.721891
1.25085,-0.862099,-2.63048,-1.0635,0.0569869,-0.060419,0.719531,0.72435
1.25185,-0.865167,-2.69634,-1.06681,0.0573027,-0.060493,0.723519,0.728048
1.25285,-0.868235,-2.77013,-1.07011,0.0576343,-0.0605638,0.727706,0.729051
1.25385,-0.871303,-2.84686,-1.07341,0.0579719,-0.0606315,0.731968,0.732618
1.25485,-0.874371,-2.93024,-1.07669,0.0583227,-0.0606959,0.736398,0.729935
1.25585,-0.877439,-3.01545,-1.07996,0.0586772,-0.0607573,0.740874,0.732829
1.25685,-0.878973,-2.62486,-1.08322,0.0579881,-0.0612756,0.732173,0.736886
1.25784,-0.882041,-2.71742,-1.08648,0.0583573,-0.0613305,0.736834,0.738034
1.25884,-0.885109,-2.78567,-1.08972,0.0586778,-0.0613822,0.740882,0.74213
1.25984,-0.888177,-2.88512,-1.09295,0.0590608,-0.0614307,0.745718,0.739142
1.26084,-0.891245,-2.98219,-1.09616,0.059439,-0.061476,0.750493,0.742335
1.26184,-0.892779,-2.60033,-1.09937,0.0587674,-0.0619782,0.742012,0.746634
1.26284,-0.895846,-2.69933,-1.10257,0.0591495,-0.062017,0.746836,0.747962
1.26384,-0.898914,-2.82146,-1.10576,0.0595778,-0.0620526,0.752245,0.745482
1.26484,-0.901982,-2.91152,-1.10893,0.059942,-0.0620847,0.756843,0.750077
1.26584,-0.903516,-2.54822,-1.1121,0.0593074,-0.0625739,0.748831,0.753356
1.26684,-0.906584,-2.66091,-1.11525,0.0597169,-0.0625997,0.754001,0.755006
1.26783,-0.909652,-2.79313,-1.11839,0.0601654,-0.062622,0.759664,0.752806
1.26883,-0.91272,-2.91436,-1.12152,0.0605919,-0.0626411,0.76505,0.756669
1.26983,-0.914254,-2.55032,-1.12464,0.0599559,-0.063117,0.757019,0.76147
1.27083,-0.917322,-2.66245,-1.12775,0.0603642,-0.0631295,0.762175,0.763164
1.27183,-0.92039,-2.79427,-1.13085,0.060812,-0.0631387,0.767828,0.760954
1.27283,-0.921924,-2.46177,-1.13394,0.060239,-0.0636046,0.760593,0.764865
1.27383,-0.924992,-2.59716,-1.13702,0.0606939,-0.0636071,0.766337,0.767138
1.27483,-0.92806,-2.74613,-1.14008,0.0611759,-0.0636061,0.772422,0.765405
1.27583,-0.931128,-2.8797,-1.14313,0.0616271,-0.0636018,0.77812,0.769614
1.27683,-0.932662,-2.52476,-1.14618,0.0610093,-0.0640544,0.770319,0.77467
1.27782,-0.93573,-2.64361,-1.14921,0.061431,-0.0640432,0.775644,0.776551
1.27882,-0.938798,-2.78037,-1.15223,0.0618886,-0.0640288,0.781422,0.774477
1.27982,-0.940332,-2.45152,-1.15524,0.061323,-0.0644712,0.77428,0.778488
1.28082,-0.9434,-2.58961,-1.15823,0.0617832,-0.0644498,0.780091,0.780833
1.28182,-0.946468,-2.74056,-1.16122,0.0622692,-0.0644252,0.786227,0.779152
1.28282,-0.948002,-2.44739,-1.16419,0.0617749,-0.0648571,0.779986,0.780803
1.28382,-0.95107,-2.63569,-1.16716,0.0623356,-0.0648256,0.787065,0.779718
1.28482,-0.952604,-2.34484,-1.17011,0.0618459,-0.0652508,0.780883,0.784777
1.28582,-0.955672,-2.51094,-1.17305,0.0623622,-0.0652123,0.787401,0.78791
1.28682,-0.95874,-2.68255,-1.17597,0.0628895,-0.0651704,0.794059,0.78681
1.28781,-0.960274,-2.3794,-1.17889,0.0623752,-0.0655852,0.787566,0.791545
1.28881,-0.963342,-2.53642,-1.1818,0.0628734,-0.0655362,0.793855,0.794422
1.28981,-0.96641,-2.70134,-1.18469,0.0633873,-0.0654838,0.800344,0.793131
1.29081,-0.967944,-2.39325,-1.18757,0.0628631,-0.0658882,0.793726,0.797725
1.29181,-0.971012,-2.59577,-1.19044,0.0634522,-0.0658287,0.801165,0.793784
1.29281,-0.972546,-2.31541,-1.1933,0.0629836,-0.0662261,0.795247,0.79903
1.29381,-0.975614,-2.48924,-1.19615,0.0635153,-0.0661595,0.801961,0.80237
1.29481,-0.978682,-2.66655,-1.19898,0.064054,-0.0660896,0.808763,0.801425
1.29581,-0.980216,-2.39282,-1.2018,0.0635986,-0.0664763,0.803012,0.803622
1.2968,-0.983284,-2.59545,-1.20461,0.0641879,-0.0663992,0.810453,0.802934
1.2978,-0.984818,-2.31517,-1.20741,0.0637194,-0.0667787,0.804538,0.808286
1.2988,-0.987886,-2.51587,-1.2102,0.0643049,-0.0666946,0.81193,0.805071
1.2998,-0.98942,-2.25649,-1.21298,0.0638782,-0.0670669,0.806542,0.810163
1.3008,-0.992488,-2.4458,-1.21574,0.0644409,-0.0669756,0.813647,0.813901
1.3018,-0.994022,-2.18109,-1.21849,0.0640035,-0.0673409,0.808125,0.813333
1.3028,-0.99709,-2.3902,-1.22123,0.0646058,-0.0672422,0.815729,0.815893
1.3038,-0.998623,-2.1401,-1.22396,0.0641976,-0.0676003,0.810576,0.815664
1.3048,-1.00169,-2.35998,-1.22667,0.0648214,-0.0674946,0.818453,0.818522
1.3058,-1.00323,-2.11781,-1.22938,0.0644291,-0.0678453,0.813499,0.818516
1.30679,-1.00629,-2.34354,-1.23207,0.0650647,-0.0677323,0.821524,0.821539
1.30779,-1.00783,-2.1057,-1.23475,0.064681,-0.0680757,0.81668,0.821654
1.30879,-1.0109,-2.33461,-1.23741,0.0653229,-0.0679555,0.824784,0.824765
1.30979,-1.01243,-2.12284,-1.24007,0.0649914,-0.0682917,0.820599,0.824016
1.31079,-1.0155,-2.34725,-1.24271,0.0656243,-0.068164,0.82859,0.828533
1.31179,-1.01703,-2.13216,-1.24534,0.0652862,-0.0684929,0.82432,0.82775
1.31279,-1.0201,-2.38093,-1.24796,0.0659678,-0.068358,0.832927,0.825637
1.31379,-1.02163,-2.15699,-1.25056,0.065612,-0.0686794,0.828434,0.831711
1.31479,-1.0247,-2.42156,-1.25316,0.0663252,-0.0685371,0.837439,0.829462
1.31579,-1.02624,-2.18695,-1.25574,0.065948,-0.0688512,0.832677,0.83599
1.31678,-1.0293,-2.44366,-1.25831,0.0666455,-0.0687013,0.841484,0.833554
1.31778,-1.03084,-2.22846,-1.26086,0.0663072,-0.0690081,0.837211,0.837265
1.31878,-1.03237,-2.02084,-1.26341,0.065984,-0.0693109,0.833131,0.83784
1.31978,-1.03544,-2.29885,-1.26594,0.066724,-0.06915,0.842475,0.834984
1.32078,-1.03697,-2.09647,-1.26846,0.0664113,-0.0694455,0.838527,0.841605
1.32178,-1.04004,-2.37694,-1.27096,0.0671563,-0.069277,0.847933,0.839796
1.32278,-1.04158,-2.17927,-1.27346,0.066853,-0.069565,0.844104,0.843997
1.32378,-1.04311,-1.98457,-1.27594,0.0665557,-0.0698493,0.840349,0.844935
1.32478,-1.04618,-2.2721,-1.27841,0.0673148,-0.0696695,0.849935,0.842345
1.32578,-1.04771,-2.07674,-1.28086,0.0670161,-0.0699461,0.846163,0.849163
