# scenario=load
t,iq_ref,iq,tau_e,tau_load,omega,theta_m
0.251236,0.4,0.400615,0.0317273,0.03168,58.5216,18.014
0.251286,0.4,0.400615,0.0317273,0.03168,58.5113,18.017
0.251336,0.4,0.400615,0.0317274,0.03168,58.501,18.0199
0.251386,0.4,0.400616,0.0317274,0.03168,58.4907,18.0228
0.251436,0.4,0.400616,0.0317274,0.03168,58.4804,18.0257
0.251486,0.4,0.400616,0.0317274,0.03168,58.4701,18.0286
0.251536,0.4,0.400616,0.0317274,0.03168,58.4598,18.0316
0.251586,0.4,0.400616,0.0317274,0.03168,58.4495,18.0345
0.251636,0.4,0.400616,0.0317274,0.03168,58.4392,18.0374
0.251686,0.4,0.400616,0.0317274,0.03168,58.4289,18.0403
0.251736,0.4,0.400616,0.0317274,0.03168,58.4186,18.0432
0.251786,0.4,0.400615,0.0317274,0.03168,58.4083,18.0461
0.251836,0.4,0.400615,0.0317273,0.03168,58.398,18.0491
0.251886,0.4,0.400615,0.0317273,0.03168,58.3877,18.052
0.251936,0.4,0.400615,0.0317273,0.03168,58.3774,18.0549
0.251986,0.4,0.400615,0.0317273,0.03168,58.3671,18.0578
0.252036,0.4,0.400615,0.0317273,0.03168,58.3568,18.0607
0.252086,0.4,0.400615,0.0317273,0.03168,58.3465,18.0637
0.252136,0.4,0.400615,0.0317273,0.03168,58.3362,18.0666
0.252186,0.4,0.400615,0.0317273,0.03168,58.3259,18.0695
0.252236,0.4,0.400615,0.0317273,0.03168,58.3156,18.0724
0.252286,0.4,0.400615,0.0317273,0.03168,58.3053,18.0753
0.252336,0.4,0.400615,0.0317273,0.03168,58.295,18.0782
0.252386,0.4,0.400615,0.0317273,0.03168,58.2847,18.0812
0.252436,0.4,0.400615,0.0317273,0.03168,58.2744,18.0841
0.252486,0.4,0.400615,0.0317273,0.03168,58.2641,18.087
0.252536,0.4,0.400615,0.0317273,0.03168,58.2538,18.0899
0.252586,0.4,0.400615,0.0317273,0.03168,58.2435,18.0928
0.252636,0.4,0.400615,0.0317273,0.03168,58.2332,18.0958
0.252686,0.4,0.400615,0.0317273,0.03168,58.2229,18.0987
0.252736,0.4,0.400615,0.0317273,0.03168,58.2126,18.1016
0.252786,0.4,0.400615,0.0317273,0.03168,58.2023,18.1045
0.252836,0.4,0.400615,0.0317274,0.03168,58.192,18.1074
0.252886,0.4,0.400616,0.0317274,0.03168,58.1817,18.1103
0.252936,0.4,0.400615,0.0317274,0.03168,58.1714,18.1133
0.252986,0.4,0.400615,0.0317273,0.03168,58.1611,18.1162
0.253036,0.4,0.400614,0.0317273,0.03168,58.1508,18.1191
0.253086,0.4,0.400614,0.0317273,0.03168,58.1405,18.122
0.253136,0.4,0.400615,0.0317273,0.03168,58.1302,18.1249
0.253186,0.4,0.400615,0.0317273,0.03168,58.1199,18.1278
0.253236,0.4,0.400615,0.0317273,0.03168,58.1096,18.1307
0.253286,0.4,0.400615,0.0317273,0.03168,58.0993,18.1336
0.253336,0.4,0.400615,0.0317274,0.03168,58.089,18.1365
0.253386,0.4,0.400615,0.0317274,0.03168,58.0787,18.1394
0.253436,0.4,0.400615,0.0317274,0.03168,58.0684,18.1423
0.253486,0.4,0.400615,0.0317274,0.03168,58.0581,18.1451
0.253536,0.4,0.400615,0.0317274,0.03168,58.0478,18.148
0.253586,0.4,0.400615,0.0317274,0.03168,58.0375,18.1509
0.253636,0.4,0.400615,0.0317274,0.03168,58.0272,18.1538
0.253686,0.4,0.400615,0.0317273,0.03168,58.0169,18.1567
0.253736,0.4,0.400615,0.0317273,0.03168,58.0066,18.1596
0.253786,0.4,0.400615,0.0317273,0.03168,57.9964,18.1625
0.253836,0.4,0.400615,0.0317273,0.03168,57.9861,18.1654
0.253886,0.4,0.400615,0.0317273,0.03168,57.9758,18.1683
0.253936,0.4,0.400615,0.0317273,0.03168,57.9655,18.1712
0.253986,0.4,0.400615,0.0317273,0.03168,57.9552,18.1741
0.254036,0.4,0.400614,0.0317273,0.03168,57.9449,18.177
0.254086,0.4,0.400614,0.0317273,0.03168,57.9346,18.1799
0.254136,0.4,0.400614,0.0317273,0.03168,57.9243,18.1828
0.254186,0.4,0.400614,0.0317273,0.03168,57.914,18.1857
0.254236,0.4,0.400614,0.0317273,0.03168,57.9037,18.1886
0.254286,0.4,0.400614,0.0317273,0.03168,57.8935,18.1915
0.254336,0.4,0.400614,0.0317273,0.03168,57.8832,18.1944
0.254386,0.4,0.400615,0.0317273,0.03168,57.8729,18.1973
0.254436,0.4,0.400615,0.0317273,0.03168,57.8626,18.2002
0.254486,0.4,0.400615,0.0317273,0.03168,57.8523,18.2031
0.254536,0.4,0.400615,0.0317273,0.03168,57.8421,18.206
0.254586,0.4,0.400615,0.0317273,0.03168,57.8318,18.2089
0.254636,0.4,0.400615,0.0317273,0.03168,57.8215,18.2118
0.254686,0.4,0.400615,0.0317273,0.03168,57.8113,18.2147
0.254736,0.4,0.400615,0.0317273,0.03168,57.801,18.2176
0.254786,0.4,0.400614,0.0317273,0.03168,57.7908,18.2205
0.254836,0.4,0.400613,0.0317272,0.03168,57.7805,18.2234
0.254886,0.4,0.400613,0.0317272,0.03168,57.7702,18.2263
0.254936,0.4,0.400613,0.0317272,0.03168,57.76,18.2292
0.254986,0.4,0.400613,0.0317272,0.03168,57.7497,18.232
0.255036,0.4,0.400613,0.0317272,0.03168,57.7395,18.2349
0.255086,0.4,0.400613,0.0317272,0.03168,57.7292,18.2378
0.255136,0.4,0.400614,0.0317272,0.03168,57.7189,18.2407
0.255186,0.4,0.400614,0.0317272,0.03168,57.7087,18.2436
0.255236,0.4,0.400614,0.0317272,0.03168,57.6984,18.2464
0.255286,0.4,0.400614,0.0317272,0.03168,57.6881,18.2493
0.255336,0.4,0.400613,0.0317272,0.03168,57.6779,18.2522
0.255386,0.4,0.400613,0.0317272,0.03168,57.6676,18.2551
0.255436,0.4,0.400613,0.0317272,0.03168,57.6574,18.258
0.255486,0.4,0.400613,0.0317272,0.03168,57.6471,18.2608
0.255536,0.4,0.400613,0.0317272,0.03168,57.6368,18.2637
0.255586,0.4,0.400613,0.0317272,0.03168,57.6266,18.2666
0.255636,0.4,0.400613,0.0317272,0.03168,57.6163,18.2695
0.255686,0.4,0.400613,0.0317272,0.03168,57.6061,18.2724
0.255736,0.4,0.400613,0.0317272,0.03168,57.5958,18.2752
0.255786,0.4,0.400613,0.0317272,0.03168,57.5855,18.2781
0.255836,0.4,0.400613,0.0317272,0.03168,57.5753,18.281
0.255886,0.4,0.400613,0.0317272,0.03168,57.565,18.2839
0.255936,0.4,0.400613,0.0317272,0.03168,57.5547,18.2868
0.255986,0.4,0.400613,0.0317272,0.03168,57.5445,18.2896
0.256036,0.4,0.400613,0.0317272,0.03168,57.5342,18.2925
0.256086,0.4,0.400613,0.0317272,0.03168,57.524,18.2954
0.256136,0.4,0.400613,0.0317272,0.03168,57.5137,18.2983
0.256186,0.4,0.400613,0.0317272,0.03168,57.5034,18.3012
0.256236,0.4,0.400613,0.0317272,0.03168,57.4932,18.304
0.256286,0.4,0.400613,0.0317272,0.03168,57.4829,18.3069
0.256336,0.4,0.400613,0.0317272,0.03168,57.4727,18.3098
0.256386,0.4,0.400613,0.0317272,0.03168,57.4624,18.3127
0.256436,0.4,0.400613,0.0317272,0.03168,57.4521,18.3156
0.256486,0.4,0.400613,0.0317272,0.03168,57.4419,18.3184
0.256536,0.4,0.400613,0.0317272,0.03168,57.4316,18.3213
0.256586,0.4,0.400613,0.0317272,0.03168,57.4213,18.3242
0.256636,0.4,0.400613,0.0317272,0.03168,57.4111,18.3271
0.256686,0.4,0.400613,0.0317272,0.03168,57.4008,18.3299
0.256736,0.4,0.400612,0.0317271,0.03168,57.3906,18.3328
0.256786,0.4,0.400612,0.0317271,0.03168,57.3803,18.3357
0.256836,0.4,0.400612,0.0317272,0.03168,57.37,18.3385
0.256886,0.4,0.400613,0.0317272,0.03168,57.3598,18.3414
0.256936,0.4,0.400613,0.0317272,0.03168,57.3495,18.3443
0.256986,0.4,0.400613,0.0317272,0.03168,57.3393,18.3471
0.257036,0.4,0.400613,0.0317272,0.03168,57.329,18.35
0.257086,0.4,0.400613,0.0317272,0.03168,57.3187,18.3528
0.257136,0.4,0.400613,0.0317272,0.03168,57.3085,18.3557
0.257187,0.4,0.400613,0.0317272,0.03168,57.2982,18.3586
0.257237,0.4,0.400613,0.0317272,0.03168,57.2879,18.3614
0.257287,0.4,0.400613,0.0317272,0.03168,57.2777,18.3643
0.257337,0.4,0.400613,0.0317272,0.03168,57.2674,18.3671
0.257387,0.4,0.400613,0.0317272,0.03168,57.2572,18.37
0.257437,0.4,0.400613,0.0317272,0.03168,57.2469,18.3729
0.257487,0.4,0.400613,0.0317272,0.03168,57.2366,18.3757
0.257537,0.4,0.400613,0.0317272,0.03168,57.2264,18.3786
0.257587,0.4,0.400613,0.0317272,0.03168,57.2161,18.3814
0.257637,0.4,0.400613,0.0317272,0.03168,57.2059,18.3843
0.257687,0.4,0.400612,0.0317272,0.03168,57.1956,18.3872
0.257737,0.4,0.400612,0.0317272,0.03168,57.1854,18.39
0.257787,0.4,0.400612,0.0317272,0.03168,57.1751,18.3929
0.257837,0.4,0.400612,0.0317272,0.03168,57.1649,18.3958
0.257887,0.4,0.400612,0.0317272,0.03168,57.1546,18.3986
0.257937,0.4,0.400612,0.0317272,0.03168,57.1444,18.4015
0.257987,0.4,0.400612,0.0317272,0.03168,57.1341,18.4043
0.258037,0.4,0.400612,0.0317272,0.03168,57.1239,18.4072
0.258087,0.4,0.400612,0.0317272,0.03168,57.1136,18.4101
0.258137,0.4,0.400612,0.0317272,0.03168,57.1034,18.4129
0.258187,0.4,0.400612,0.0317272,0.03168,57.0932,18.4158
0.258237,0.4,0.400612,0.0317272,0.03168,57.0829,18.4186
0.258287,0.4,0.400612,0.0317272,0.03168,57.0727,18.4215
0.258337,0.4,0.400612,0.0317272,0.03168,57.0625,18.4244
0.258387,0.4,0.400612,0.0317272,0.03168,57.0522,18.4272
0.258437,0.4,0.400612,0.0317272,0.03168,57.042,18.4301
0.258487,0.4,0.400612,0.0317272,0.03168,57.0318,18.4329
0.258537,0.4,0.400612,0.0317271,0.03168,57.0216,18.4358
0.258587,0.4,0.400611,0.0317271,0.03168,57.0113,18.4386
0.258637,0.4,0.400611,0.031727,0.03168,57.0011,18.4415
0.258687,0.4,0.400611,0.0317271,0.03168,56.9909,18.4443
0.258737,0.4,0.400611,0.0317271,0.03168,56.9807,18.4472
0.258787,0.4,0.400611,0.0317271,0.03168,56.9705,18.45
0.258837,0.4,0.400611,0.0317271,0.03168,56.9602,18.4528
0.258887,0.4,0.400611,0.0317271,0.03168,56.95,18.4557
0.258937,0.4,0.400611,0.0317271,0.03168,56.9398,18.4585
0.258987,0.4,0.400611,0.0317271,0.03168,56.9296,18.4614
0.259037,0.4,0.400611,0.0317271,0.03168,56.9193,18.4642
0.259087,0.4,0.400611,0.0317271,0.03168,56.9091,18.4671
0.259137,0.4,0.400611,0.0317271,0.03168,56.8989,18.4699
0.259187,0.4,0.400611,0.0317271,0.03168,56.8887,18.4727
0.259237,0.4,0.400611,0.0317271,0.03168,56.8784,18.4756
0.259287,0.4,0.400611,0.0317271,0.03168,56.8682,18.4784
0.259337,0.4,0.400611,0.031727,0.03168,56.858,18.4813
0.259387,0.4,0.400611,0.031727,0.03168,56.8478,18.4841
0.259437,0.4,0.400611,0.031727,0.03168,56.8375,18.4869
0.259487,0.4,0.40061,0.031727,0.03168,56.8273,18.4898
0.259537,0.4,0.40061,0.031727,0.03168,56.8171,18.4926
0.259587,0.4,0.40061,0.031727,0.03168,56.8069,18.4955
0.259637,0.4,0.40061,0.031727,0.03168,56.7967,18.4983
0.259687,0.4,0.40061,0.031727,0.03168,56.7864,18.5012
0.259737,0.4,0.40061,0.031727,0.03168,56.7762,18.504
0.259787,0.4,0.40061,0.031727,0.03168,56.766,18.5068
0.259837,0.4,0.40061,0.031727,0.03168,56.7558,18.5097
0.259887,0.4,0.400611,0.031727,0.03168,56.7455,18.5125
0.259937,0.4,0.400611,0.031727,0.03168,56.7353,18.5154
0.259987,0.4,0.400611,0.031727,0.03168,56.7251,18.5182
0.260037,0.4,0.400611,0.031727,0.03168,56.7149,18.521
0.260087,0.4,0.400611,0.0317271,0.03168,56.7046,18.5239
0.260137,0.4,0.400611,0.0317271,0.03168,56.6944,18.5267
0.260187,0.4,0.400611,0.0317271,0.03168,56.6842,18.5296
0.260237,0.4,0.400611,0.0317271,0.03168,56.674,18.5324
0.260287,0.4,0.400611,0.0317271,0.03168,56.6637,18.5353
0.260337,0.4,0.400611,0.0317271,0.03168,56.6535,18.5381
0.260387,0.4,0.400611,0.0317271,0.03168,56.6433,18.5409
0.260437,0.4,0.40061,0.031727,0.03168,56.6331,18.5438
0.260487,0.4,0.40061,0.031727,0.03168,56.6229,18.5466
0.260537,0.4,0.40061,0.031727,0.03168,56.6126,18.5494
0.260587,0.4,0.40061,0.031727,0.03168,56.6024,18.5522
0.260637,0.4,0.40061,0.031727,0.03168,56.5922,18.555
0.260687,0.4,0.400611,0.0317271,0.03168,56.582,18.5579
0.260737,0.4,0.400611,0.0317271,0.03168,56.5717,18.5607
0.260787,0.4,0.400611,0.0317271,0.03168,56.5615,18.5635
0.260837,0.4,0.400611,0.0317271,0.03168,56.5513,18.5663
0.260887,0.4,0.400611,0.0317271,0.03168,56.5411,18.5692
0.260937,0.4,0.400611,0.0317271,0.03168,56.5308,18.572
0.260987,0.4,0.400611,0.0317271,0.03168,56.5206,18.5748
0.261037,0.4,0.400611,0.0317271,0.03168,56.5104,18.5776
0.261087,0.4,0.400611,0.0317271,0.03168,56.5002,18.5805
0.261137,0.4,0.400611,0.0317271,0.03168,56.49,18.5833
0.261187,0.4,0.400611,0.0317271,0.03168,56.4797,18.5861
0.261237,0.4,0.40061,0.031727,0.03168,56.4695,18.5889
0.261287,0.4,0.400611,0.031727,0.03168,56.4593,18.5917
0.261337,0.4,0.40061,0.031727,0.03168,56.4491,18.5946
0.261387,0.4,0.40061,0.031727,0.03168,56.4389,18.5974
0.261437,0.4,0.40061,0.031727,0.03168,56.4286,18.6002
0.261487,0.4,0.40061,0.031727,0.03168,56.4184,18.603
0.261537,0.4,0.40061,0.031727,0.03168,56.4082,18.6059
0.261587,0.4,0.40061,0.031727,0.03168,56.398,18.6087
0.261637,0.4,0.40061,0.031727,0.03168,56.3878,18.6115
0.261687,0.4,0.40061,0.031727,0.03168,56.3776,18.6143
0.261737,0.4,0.40061,0.031727,0.03168,56.3674,18.6171
0.261787,0.4,0.40061,0.031727,0.03168,56.3572,18.62
0.261837,0.4,0.40061,0.031727,0.03168,56.347,18.6228
0.261887,0.4,0.40061,0.031727,0.03168,56.3368,18.6256
0.261937,0.4,0.40061,0.031727,0.03168,56.3266,18.6284
0.261987,0.4,0.40061,0.031727,0.03168,56.3164,18.6313
0.262037,0.4,0.40061,0.031727,0.03168,56.3062,18.6341
0.262087,0.4,0.40061,0.031727,0.03168,56.296,18.6369
0.262137,0.4,0.40061,0.031727,0.03168,56.2858,18.6397
0.262187,0.4,0.40061,0.031727,0.03168,56.2756,18.6426
0.262237,0.4,0.40061,0.031727,0.03168,56.2654,18.6454
0.262287,0.4,0.400609,0.0317269,0.03168,56.2552,18.6482
0.262337,0.4,0.400609,0.0317269,0.03168,56.245,18.651
0.262387,0.4,0.400609,0.0317269,0.03168,56.2349,18.6538
0.262437,0.4,0.400609,0.0317269,0.03168,56.2247,18.6566
0.262487,0.4,0.400609,0.0317269,0.03168,56.2145,18.6594
0.262537,0.4,0.400609,0.0317269,0.03168,56.2043,18.6622
0.262587,0.4,0.400609,0.0317269,0.03168,56.1941,18.665
0.262637,0.4,0.400609,0.031727,0.03168,56.1839,18.6678
0.262687,0.4,0.400609,0.031727,0.03168,56.1738,18.6706
0.262737,0.4,0.400609,0.031727,0.03168,56.1636,18.6734
0.262787,0.4,0.400609,0.031727,0.03168,56.1534,18.6762
0.262837,0.4,0.400609,0.0317269,0.03168,56.1432,18.679
0.262887,0.4,0.400609,0.0317269,0.03168,56.133,18.6818
0.262937,0.4,0.400609,0.0317269,0.03168,56.1228,18.6846
0.262987,0.4,0.400609,0.0317269,0.03168,56.1126,18.6874
0.263037,0.4,0.400609,0.0317269,0.03168,56.1025,18.6902
0.263087,0.4,0.400608,0.0317269,0.03168,56.0923,18.693
0.263137,0.4,0.400608,0.0317269,0.03168,56.0821,18.6958
0.263187,0.4,0.400608,0.0317269,0.03168,56.0719,18.6986
0.263238,0.4,0.400608,0.0317269,0.03168,56.0617,18.7015
0.263288,0.4,0.400608,0.0317269,0.03168,56.0515,18.7043
0.263338,0.4,0.400608,0.0317269,0.03168,56.0413,18.7071
0.263388,0.4,0.400608,0.0317269,0.03168,56.0312,18.7099
0.263438,0.4,0.400608,0.0317269,0.03168,56.021,18.7127
0.263488,0.4,0.400608,0.0317269,0.03168,56.0108,18.7155
0.263538,0.4,0.400608,0.0317269,0.03168,56.0006,18.7183
0.263588,0.4,0.400608,0.0317269,0.03168,55.9904,18.7211
0.263638,0.4,0.400608,0.0317269,0.03168,55.9802,18.7239
0.263688,0.4,0.400608,0.0317269,0.03168,55.97,18.7267
0.263738,0.4,0.400608,0.0317269,0.03168,55.9599,18.7295
0.263788,0.4,0.400608,0.0317269,0.03168,55.9497,18.7323
0.263838,0.4,0.400609,0.0317269,0.03168,55.9395,18.7351
0.263888,0.4,0.400609,0.0317269,0.03168,55.9293,18.7379
0.263938,0.4,0.400609,0.0317269,0.03168,55.9191,18.7407
0.263988,0.4,0.400609,0.0317269,0.03168,55.9089,18.7435
0.264038,0.4,0.400609,0.0317269,0.03168,55.8988,18.7463
0.264088,0.4,0.400609,0.0317269,0.03168,55.8886,18.7491
0.264138,0.4,0.400608,0.0317269,0.03168,55.8784,18.7519
0.264188,0.4,0.400608,0.0317269,0.03168,55.8682,18.7547
0.264238,0.4,0.400608,0.0317269,0.03168,55.858,18.7575
0.264288,0.4,0.400608,0.0317269,0.03168,55.8478,18.7603
0.264338,0.4,0.400608,0.0317269,0.03168,55.8376,18.763
0.264388,0.4,0.400608,0.0317269,0.03168,55.8275,18.7658
0.264438,0.4,0.400608,0.0317269,0.03168,55.8173,18.7686
0.264488,0.4,0.400609,0.0317269,0.03168,55.8071,18.7714
0.264538,0.4,0.400609,0.0317269,0.03168,55.7969,18.7742
0.264588,0.4,0.400609,0.0317269,0.03168,55.7867,18.777
0.264638,0.4,0.400609,0.0317269,0.03168,55.7765,18.7798
0.264688,0.4,0.400609,0.0317269,0.03168,55.7663,18.7825
0.264738,0.4,0.400609,0.0317269,0.03168,55.7562,18.7853
0.264788,0.4,0.400608,0.0317269,0.03168,55.746,18.7881
0.264838,0.4,0.400608,0.0317269,0.03168,55.7358,18.7909
0.264888,0.4,0.400608,0.0317269,0.03168,55.7256,18.7937
0.264938,0.4,0.400608,0.0317269,0.03168,55.7154,18.7965
0.264988,0.4,0.400608,0.0317269,0.03168,55.7052,18.7992
0.265038,0.4,0.400608,0.0317269,0.03168,55.6951,18.802
0.265088,0.4,0.400608,0.0317269,0.03168,55.6849,18.8048
0.265138,0.4,0.400608,0.0317269,0.03168,55.6747,18.8076
0.265188,0.4,0.400608,0.0317269,0.03168,55.6645,18.8104
0.265238,0.4,0.400608,0.0317269,0.03168,55.6543,18.8132
0.265288,0.4,0.400608,0.0317269,0.03168,55.6442,18.816
0.265338,0.4,0.400608,0.0317269,0.03168,55.634,18.8187
0.265388,0.4,0.400608,0.0317269,0.03168,55.6238,18.8215
0.265438,0.4,0.400608,0.0317269,0.03168,55.6136,18.8243
0.265488,0.4,0.400608,0.0317269,0.03168,55.6035,18.8271
0.265538,0.4,0.400608,0.0317269,0.03168,55.5933,18.8299
0.265588,0.4,0.400608,0.0317269,0.03168,55.5831,18.8327
0.265638,0.4,0.400608,0.0317269,0.03168,55.573,18.8354
0.265688,0.4,0.400608,0.0317269,0.03168,55.5628,18.8382
0.265738,0.4,0.400608,0.0317269,0.03168,55.5526,18.841
0.265788,0.4,0.400608,0.0317269,0.03168,55.5425,18.8438
0.265838,0.4,0.400608,0.0317269,0.03168,55.5323,18.8466
0.265888,0.4,0.400608,0.0317269,0.03168,55.5222,18.8494
0.265938,0.4,0.400608,0.0317269,0.03168,55.512,18.8522
0.265988,0.4,0.400608,0.0317269,0.03168,55.5019,18.8549
0.266038,0.4,0.400607,0.0317268,0.03168,55.4917,18.8577
0.266088,0.4,0.400607,0.0317268,0.03168,55.4816,18.8605
0.266138,0.4,0.400607,0.0317268,0.03168,55.4714,18.8632
0.266188,0.4,0.400607,0.0317268,0.03168,55.4613,18.866
0.266238,0.4,0.400607,0.0317268,0.03168,55.4512,18.8688
0.266288,0.4,0.400607,0.0317268,0.03168,55.441,18.8715
0.266338,0.4,0.400607,0.0317268,0.03168,55.4309,18.8743
0.266388,0.4,0.400607,0.0317268,0.03168,55.4207,18.8771
0.266438,0.4,0.400607,0.0317268,0.03168,55.4106,18.8798
0.266488,0.4,0.400607,0.0317268,0.03168,55.4004,18.8826
0.266538,0.4,0.400607,0.0317268,0.03168,55.3903,18.8854
0.266588,0.4,0.400607,0.0317268,0.03168,55.3801,18.8881
0.266638,0.4,0.400607,0.0317268,0.03168,55.37,18.8909
0.266688,0.4,0.400607,0.0317268,0.03168,55.3598,18.8937
0.266738,0.4,0.400606,0.0317268,0.03168,55.3497,18.8964
0.266788,0.4,0.400606,0.0317268,0.03168,55.3395,18.8992
0.266838,0.4,0.400606,0.0317268,0.03168,55.3294,18.902
0.266888,0.4,0.400606,0.0317268,0.03168,55.3192,18.9047
0.266938,0.4,0.400606,0.0317268,0.03168,55.3091,18.9075
0.266988,0.4,0.400606,0.0317267,0.03168,55.2989,18.9102
0.267038,0.4,0.400606,0.0317268,0.03168,55.2888,18.913
0.267088,0.4,0.400606,0.0317268,0.03168,55.2787,18.9158
0.267138,0.4,0.400606,0.0317268,0.03168,55.2685,18.9185
0.267188,0.4,0.400606,0.0317267,0.03168,55.2584,18.9213
0.267238,0.4,0.400606,0.0317268,0.03168,55.2482,18.9241
0.267288,0.4,0.400606,0.0317268,0.03168,55.2381,18.9268
0.267338,0.4,0.400606,0.0317268,0.03168,55.2279,18.9296
0.267388,0.4,0.400606,0.0317268,0.03168,55.2178,18.9324
0.267438,0.4,0.400606,0.0317268,0.03168,55.2076,18.9351
0.267488,0.4,0.400606,0.0317268,0.03168,55.1975,18.9379
0.267538,0.4,0.400606,0.0317268,0.03168,55.1873,18.9407
0.267588,0.4,0.400606,0.0317268,0.03168,55.1772,18.9434
0.267638,0.4,0.400606,0.0317268,0.03168,55.167,18.9462
0.267688,0.4,0.400607,0.0317268,0.03168,55.1569,18.949
0.267738,0.4,0.400607,0.0317268,0.03168,55.1467,18.9517
0.267788,0.4,0.400607,0.0317268,0.03168,55.1366,18.9545
0.267838,0.4,0.400607,0.0317268,0.03168,55.1264,18.9573
0.267888,0.4,0.400606,0.0317268,0.03168,55.1163,18.96
0.267938,0.4,0.400606,0.0317267,0.03168,55.1062,18.9628
0.267988,0.4,0.400606,0.0317267,0.03168,55.096,18.9655
0.268038,0.4,0.400606,0.0317267,0.03168,55.0859,18.9683
0.268088,0.4,0.400606,0.0317267,0.03168,55.0757,18.971
0.268138,0.4,0.400606,0.0317267,0.03168,55.0656,18.9738
0.268188,0.4,0.400606,0.0317268,0.03168,55.0554,18.9765
0.268238,0.4,0.400606,0.0317268,0.03168,55.0453,18.9792
0.268288,0.4,0.400606,0.0317268,0.03168,55.0351,18.982
0.268338,0.4,0.400606,0.0317268,0.03168,55.025,18.9847
0.268388,0.4,0.400606,0.0317268,0.03168,55.0148,18.9875
0.268438,0.4,0.400606,0.0317268,0.03168,55.0047,18.9902
0.268488,0.4,0.400606,0.0317268,0.03168,54.9945,18.993
0.268538,0.4,0.400606,0.0317268,0.03168,54.9844,18.9957
0.268588,0.4,0.400606,0.0317268,0.03168,54.9742,18.9985
0.268638,0.4,0.400606,0.0317268,0.03168,54.9641,19.0012
0.268688,0.4,0.400606,0.0317268,0.03168,54.9539,19.004
0.268738,0.4,0.400606,0.0317267,0.03168,54.9438,19.0067
0.268788,0.4,0.400606,0.0317267,0.03168,54.9337,19.0095
0.268838,0.4,0.400606,0.0317267,0.03168,54.9235,19.0122
0.268888,0.4,0.400606,0.0317267,0.03168,54.9134,19.015
0.268938,0.4,0.400606,0.0317267,0.03168,54.9032,19.0177
0.268988,0.4,0.400606,0.0317267,0.03168,54.8931,19.0204
0.269038,0.4,0.400606,0.0317267,0.03168,54.8829,19.0232
0.269088,0.4,0.400606,0.0317267,0.03168,54.8728,19.0259
0.269138,0.4,0.400606,0.0317267,0.03168,54.8627,19.0287
0.269188,0.4,0.400606,0.0317267,0.03168,54.8525,19.0314
0.269239,0.4,0.400606,0.0317267,0.03168,54.8424,19.0342
0.269289,0.4,0.400606,0.0317267,0.03168,54.8323,19.0369
0.269339,0.4,0.400606,0.0317267,0.03168,54.8221,19.0397
0.269389,0.4,0.400606,0.0317267,0.03168,54.812,19.0424
0.269439,0.4,0.400606,0.0317267,0.03168,54.8019,19.0452
0.269489,0.4,0.400606,0.0317267,0.03168,54.7918,19.0479
0.269539,0.4,0.400606,0.0317267,0.03168,54.7816,19.0507
0.269589,0.4,0.400606,0.0317267,0.03168,54.7715,19.0534
0.269639,0.4,0.400606,0.0317267,0.03168,54.7614,19.0562
0.269689,0.4,0.400606,0.0317267,0.03168,54.7513,19.0589
0.269739,0.4,0.400606,0.0317267,0.03168,54.7412,19.0616
0.269789,0.4,0.400605,0.0317267,0.03168,54.7311,19.0644
0.269839,0.4,0.400604,0.0317266,0.03168,54.721,19.0671
0.269889,0.4,0.400604,0.0317266,0.03168,54.7109,19.0698
0.269939,0.4,0.400604,0.0317266,0.03168,54.7008,19.0726
0.269989,0.4,0.400605,0.0317267,0.03168,54.6907,19.0753
0.270039,0.4,0.400605,0.0317267,0.03168,54.6805,19.078
0.270089,0.4,0.400605,0.0317267,0.03168,54.6704,19.0807
0.270139,0.4,0.400605,0.0317267,0.03168,54.6603,19.0835
0.270189,0.4,0.400605,0.0317267,0.03168,54.6502,19.0862
0.270239,0.4,0.400605,0.0317267,0.03168,54.6401,19.0889
0.270289,0.4,0.400605,0.0317267,0.03168,54.63,19.0916
0.270339,0.4,0.400605,0.0317267,0.03168,54.6199,19.0944
0.270389,0.4,0.400604,0.0317266,0.03168,54.6098,19.0971
0.270439,0.4,0.400604,0.0317266,0.03168,54.5997,19.0998
0.270489,0.4,0.400604,0.0317266,0.03168,54.5896,19.1026
0.270539,0.4,0.400604,0.0317266,0.03168,54.5795,19.1053
0.270589,0.4,0.400604,0.0317266,0.03168,54.5693,19.108
0.270639,0.4,0.400604,0.0317266,0.03168,54.5592,19.1107
0.270689,0.4,0.400604,0.0317266,0.03168,54.5491,19.1135
0.270739,0.4,0.400604,0.0317266,0.03168,54.539,19.1162
0.270789,0.4,0.400604,0.0317266,0.03168,54.5289,19.1189
0.270839,0.4,0.400604,0.0317266,0.03168,54.5188,19.1216
0.270889,0.4,0.400604,0.0317266,0.03168,54.5087,19.1244
0.270939,0.4,0.400604,0.0317266,0.03168,54.4986,19.1271
0.270989,0.4,0.400604,0.0317266,0.03168,54.4885,19.1298
0.271039,0.4,0.400604,0.0317266,0.03168,54.4784,19.1326
0.271089,0.4,0.400604,0.0317266,0.03168,54.4683,19.1353
0.271139,0.4,0.400604,0.0317266,0.03168,54.4581,19.138
0.271189,0.4,0.400604,0.0317266,0.03168,54.448,19.1407
0.271239,0.4,0.400604,0.0317266,0.03168,54.4379,19.1435
0.271289,0.4,0.400604,0.0317266,0.03168,54.4278,19.1462
